,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
344,2018-12-11,3830.5347627001456,2130.8049065586056,5509.1163231910095,3830.5347627001456,3830.5347627001456,0.0,0.0,0.0,0.0,0.0,0.0,3830.5347627001456
345,2018-12-12,3831.5969913505983,2039.9663606616705,5559.968662849227,3831.5969913505983,3831.5969913505983,0.0,0.0,0.0,0.0,0.0,0.0,3831.5969913505983
346,2018-12-13,3832.6592212928767,1889.5140106604429,5502.988685938523,3832.6592212928767,3832.6592212928767,0.0,0.0,0.0,0.0,0.0,0.0,3832.6592212928767
347,2018-12-14,3833.7214512351547,2115.552501424426,5556.331429746809,3833.7214512351547,3833.7214512351547,0.0,0.0,0.0,0.0,0.0,0.0,3833.7214512351547
348,2018-12-15,3834.7836811774328,1993.0269457090887,5487.284447795742,3834.7836811774328,3834.7836811774328,0.0,0.0,0.0,0.0,0.0,0.0,3834.7836811774328
349,2018-12-16,3835.8459111197108,1997.8409361296046,5521.968338493329,3835.8459111197108,3835.8459111197108,0.0,0.0,0.0,0.0,0.0,0.0,3835.8459111197108
350,2018-12-17,3836.908141061989,2170.8921238467465,5672.568095984078,3836.908141061989,3836.908141061989,0.0,0.0,0.0,0.0,0.0,0.0,3836.908141061989
351,2018-12-18,3837.9703710042672,2143.6629544085386,5598.069449214555,3837.9703710042672,3837.9703710042672,0.0,0.0,0.0,0.0,0.0,0.0,3837.9703710042672
352,2018-12-19,3839.0326009465452,2035.8501209664364,5574.399222783981,3839.0326009465452,3839.0326009465452,0.0,0.0,0.0,0.0,0.0,0.0,3839.0326009465452
353,2018-12-20,3840.0948308888233,2066.468184317812,5738.536414187073,3840.0948308888233,3840.0948308888233,0.0,0.0,0.0,0.0,0.0,0.0,3840.0948308888233
354,2018-12-21,3841.1570608311017,2084.470664904061,5746.294385334217,3841.1570608311017,3841.1570608311017,0.0,0.0,0.0,0.0,0.0,0.0,3841.1570608311017
355,2018-12-22,3842.2192907733797,2109.418096846762,5576.07918552689,3842.2192907733797,3842.2192907733797,0.0,0.0,0.0,0.0,0.0,0.0,3842.2192907733797
356,2018-12-23,3843.281520715658,2114.743383600632,5608.661075209124,3843.281520715658,3843.281520715658,0.0,0.0,0.0,0.0,0.0,0.0,3843.281520715658
357,2018-12-24,3844.3437506579367,1921.5007960824894,5568.2129939813285,3844.3437506579367,3844.3437506579367,0.0,0.0,0.0,0.0,0.0,0.0,3844.3437506579367
358,2018-12-25,3845.4059806002147,2124.394020607521,5574.162117385996,3845.4059806002147,3845.4059806002147,0.0,0.0,0.0,0.0,0.0,0.0,3845.4059806002147
359,2018-12-26,3846.4682105424927,2225.1615192618083,5691.384056560949,3846.4682105424927,3846.4682105424927,0.0,0.0,0.0,0.0,0.0,0.0,3846.4682105424927
360,2018-12-27,3847.5304404847707,2064.855370164496,5492.723055531119,3847.5304404847707,3847.5304404847707,0.0,0.0,0.0,0.0,0.0,0.0,3847.5304404847707
361,2018-12-28,3848.592670427049,2009.5279763827928,5561.847176420491,3848.592670427049,3848.592670427049,0.0,0.0,0.0,0.0,0.0,0.0,3848.592670427049
362,2018-12-29,3849.654900369327,2104.1528967323006,5695.956934104007,3849.654900369327,3849.654900369327,0.0,0.0,0.0,0.0,0.0,0.0,3849.654900369327
363,2018-12-30,3850.717130311605,2012.2681914418508,5614.69633721167,3850.717130311605,3850.717130311605,0.0,0.0,0.0,0.0,0.0,0.0,3850.717130311605
364,2018-12-31,3851.779360253883,2027.1955642028645,5588.250493493498,3851.779360253883,3851.779360253883,0.0,0.0,0.0,0.0,0.0,0.0,3851.779360253883
365,2019-01-01,3852.8415901961616,2253.0363683404216,5673.635257220877,3852.8415901961616,3852.8415901961616,0.0,0.0,0.0,0.0,0.0,0.0,3852.8415901961616
366,2019-01-02,3853.9038201384396,2083.73993884682,5434.560990107409,3853.9038201384396,3853.9038201384396,0.0,0.0,0.0,0.0,0.0,0.0,3853.9038201384396
367,2019-01-03,3854.9660500807177,1953.129484778256,5519.4685288973615,3854.9660500807177,3854.9660500807177,0.0,0.0,0.0,0.0,0.0,0.0,3854.9660500807177
368,2019-01-04,3856.0282800229966,2153.13539202908,5664.42610771582,3856.0282800229966,3856.0282800229966,0.0,0.0,0.0,0.0,0.0,0.0,3856.0282800229966
369,2019-01-05,3857.0905099652746,2035.5361831505345,5730.559455909418,3857.0905099652746,3857.0905099652746,0.0,0.0,0.0,0.0,0.0,0.0,3857.0905099652746
370,2019-01-06,3858.1527399075526,1914.821010617582,5561.069748681594,3858.1527399075526,3858.1527399075526,0.0,0.0,0.0,0.0,0.0,0.0,3858.1527399075526
371,2019-01-07,3859.214969849831,2115.494815531805,5699.028793627795,3859.214969849831,3859.214969849831,0.0,0.0,0.0,0.0,0.0,0.0,3859.214969849831
372,2019-01-08,3860.277199792109,2107.5257055392767,5366.498721710307,3860.277199792109,3860.277199792109,0.0,0.0,0.0,0.0,0.0,0.0,3860.277199792109
373,2019-01-09,3861.339429734387,2029.7300876536758,5569.833970171755,3861.339429734387,3861.339429734387,0.0,0.0,0.0,0.0,0.0,0.0,3861.339429734387
374,2019-01-10,3862.4016596766655,2083.1339051599966,5500.479409417575,3862.4016596766655,3862.4016596766655,0.0,0.0,0.0,0.0,0.0,0.0,3862.4016596766655
375,2019-01-11,3863.4638896189435,2068.1028005223275,5452.116624105891,3863.4638896189435,3863.4638896189435,0.0,0.0,0.0,0.0,0.0,0.0,3863.4638896189435
376,2019-01-12,3864.5261195612215,1999.4827157114623,5645.362772197636,3864.5261195612215,3864.5261195612215,0.0,0.0,0.0,0.0,0.0,0.0,3864.5261195612215
377,2019-01-13,3865.5883495034996,1981.1480876363737,5547.482712827266,3865.5883495034996,3865.5883495034996,0.0,0.0,0.0,0.0,0.0,0.0,3865.5883495034996
378,2019-01-14,3866.650579445778,2198.2481598217128,5592.040855705493,3866.650579445778,3866.650579445778,0.0,0.0,0.0,0.0,0.0,0.0,3866.650579445778
379,2019-01-15,3867.712809388056,2054.241376289244,5617.0759729054,3867.712809388056,3867.712809388056,0.0,0.0,0.0,0.0,0.0,0.0,3867.712809388056
380,2019-01-16,3868.775039330335,2223.402921240901,5518.4305696189585,3868.775039330335,3868.775039330335,0.0,0.0,0.0,0.0,0.0,0.0,3868.775039330335
381,2019-01-17,3869.837296935934,2179.524381724958,5672.813207773899,3869.837296935934,3869.837296935934,0.0,0.0,0.0,0.0,0.0,0.0,3869.837296935934
382,2019-01-18,3870.899554541533,2162.8422058443093,5694.929060989968,3870.899554541533,3870.899554541533,0.0,0.0,0.0,0.0,0.0,0.0,3870.899554541533
383,2019-01-19,3871.961812147132,2140.594864190847,5815.604442928592,3871.961812147132,3871.961812147132,0.0,0.0,0.0,0.0,0.0,0.0,3871.961812147132
384,2019-01-20,3873.024069752731,2039.7765816836368,5546.046999955254,3873.024069752731,3873.024069752731,0.0,0.0,0.0,0.0,0.0,0.0,3873.024069752731
385,2019-01-21,3874.0863273583304,2020.585820384896,5635.437499063256,3874.0863273583304,3874.0863273583304,0.0,0.0,0.0,0.0,0.0,0.0,3874.0863273583304
386,2019-01-22,3875.1485849639294,2040.9827185827257,5592.034960850894,3875.1485849639294,3875.1485849639294,0.0,0.0,0.0,0.0,0.0,0.0,3875.1485849639294
387,2019-01-23,3876.2108425695283,2107.0708943359423,5728.8156808745425,3876.2108425695283,3876.2108425695283,0.0,0.0,0.0,0.0,0.0,0.0,3876.2108425695283
388,2019-01-24,3877.2731001751276,2046.021336788263,5640.629603122373,3877.2731001751276,3877.2731001751276,0.0,0.0,0.0,0.0,0.0,0.0,3877.2731001751276
389,2019-01-25,3878.3353577807266,2090.9321087460185,5677.745672016316,3878.3353577807266,3878.3353577807266,0.0,0.0,0.0,0.0,0.0,0.0,3878.3353577807266
390,2019-01-26,3879.397615386326,2080.331948281604,5677.194958646799,3879.397615386326,3879.397615386326,0.0,0.0,0.0,0.0,0.0,0.0,3879.397615386326
391,2019-01-27,3880.459872991925,2110.5275165756248,5692.3708268831015,3880.459872991925,3880.459872991925,0.0,0.0,0.0,0.0,0.0,0.0,3880.459872991925
392,2019-01-28,3881.5221305975238,2057.265296375277,5742.347248702175,3881.5221305975238,3881.5221305975238,0.0,0.0,0.0,0.0,0.0,0.0,3881.5221305975238
393,2019-01-29,3882.5843882031236,2158.62271683869,5659.649766171491,3882.5843882031236,3882.5843882031236,0.0,0.0,0.0,0.0,0.0,0.0,3882.5843882031236
394,2019-01-30,3883.6466458087225,2010.4144206204244,5674.682421974668,3883.6466458087225,3883.6466458087225,0.0,0.0,0.0,0.0,0.0,0.0,3883.6466458087225
395,2019-01-31,3884.708903414322,2241.908413282805,5685.372066551651,3884.708903414322,3884.708903414322,0.0,0.0,0.0,0.0,0.0,0.0,3884.708903414322
396,2019-02-01,3885.771161019921,2092.4101059539707,5774.1265261816325,3885.771161019921,3885.771161019921,0.0,0.0,0.0,0.0,0.0,0.0,3885.771161019921
397,2019-02-02,3886.8334186255197,2196.4063288809584,5648.0692108935655,3886.8334186255197,3886.8334186255197,0.0,0.0,0.0,0.0,0.0,0.0,3886.8334186255197
398,2019-02-03,3887.895676231119,2231.9743769745337,5642.070532782417,3887.895676231119,3887.895676231119,0.0,0.0,0.0,0.0,0.0,0.0,3887.895676231119
399,2019-02-04,3888.957933836718,2235.6043665530005,5685.504388788037,3888.957933836718,3888.957933836718,0.0,0.0,0.0,0.0,0.0,0.0,3888.957933836718
400,2019-02-05,3890.0201914423174,2107.833924703346,5634.705213669541,3890.0201914423174,3890.0201914423174,0.0,0.0,0.0,0.0,0.0,0.0,3890.0201914423174
401,2019-02-06,3891.0824490479163,2225.927726643917,5642.13518011222,3891.0824490479163,3891.0824490479163,0.0,0.0,0.0,0.0,0.0,0.0,3891.0824490479163
402,2019-02-07,3892.144706653515,2255.9494708865564,5556.379730676252,3892.144706653515,3892.144706653515,0.0,0.0,0.0,0.0,0.0,0.0,3892.144706653515
403,2019-02-08,3893.2069642591146,2074.108431546488,5578.180643531593,3893.2069642591146,3893.2069642591146,0.0,0.0,0.0,0.0,0.0,0.0,3893.2069642591146
404,2019-02-09,3894.2692218647135,2030.7372770482293,5764.129854374824,3894.2692218647135,3894.2692218647135,0.0,0.0,0.0,0.0,0.0,0.0,3894.2692218647135
405,2019-02-10,3895.3314794703124,2092.991253865127,5752.304984579196,3895.3314794703124,3895.3314794703124,0.0,0.0,0.0,0.0,0.0,0.0,3895.3314794703124
406,2019-02-11,3896.393737075912,2162.9354780446033,5593.1161662488075,3896.393737075912,3896.393737075912,0.0,0.0,0.0,0.0,0.0,0.0,3896.393737075912
407,2019-02-12,3897.455994681511,1971.8758507725913,5800.535201668666,3897.455994681511,3897.455994681511,0.0,0.0,0.0,0.0,0.0,0.0,3897.455994681511
408,2019-02-13,3898.5182522871105,2065.4177089396244,5711.237498831768,3898.5182522871105,3898.5182522871105,0.0,0.0,0.0,0.0,0.0,0.0,3898.5182522871105
409,2019-02-14,3899.5805098927094,2297.3429188390446,5730.280894370589,3899.5805098927094,3899.5805098927094,0.0,0.0,0.0,0.0,0.0,0.0,3899.5805098927094
410,2019-02-15,3900.6427674983083,2231.3129116571545,5560.793428726315,3900.6427674983083,3900.6427674983083,0.0,0.0,0.0,0.0,0.0,0.0,3900.6427674983083
411,2019-02-16,3901.7050251039077,2173.6866363699137,5689.154819482656,3901.7050251039077,3901.7050251039077,0.0,0.0,0.0,0.0,0.0,0.0,3901.7050251039077
412,2019-02-17,3902.7672827095066,2123.186133226893,5622.881270851332,3902.7672827095066,3902.7672827095066,0.0,0.0,0.0,0.0,0.0,0.0,3902.7672827095066
413,2019-02-18,3903.829540315106,2130.5105702756828,5608.992258370425,3903.829540315106,3903.829540315106,0.0,0.0,0.0,0.0,0.0,0.0,3903.829540315106
414,2019-02-19,3904.8917979207054,2263.1855896910183,5678.473755191567,3904.8917979207054,3904.8917979207054,0.0,0.0,0.0,0.0,0.0,0.0,3904.8917979207054
415,2019-02-20,3905.95408054086,2158.9684262221886,5671.170870289633,3905.95408054086,3905.95408054086,0.0,0.0,0.0,0.0,0.0,0.0,3905.95408054086
416,2019-02-21,3907.0163631610153,2191.8375836047303,5684.813936392858,3907.0163631610153,3907.0163631610153,0.0,0.0,0.0,0.0,0.0,0.0,3907.0163631610153
417,2019-02-22,3908.0786457811696,2151.5176289185965,5583.622044128114,3908.0786457811696,3908.0786457811696,0.0,0.0,0.0,0.0,0.0,0.0,3908.0786457811696
418,2019-02-23,3909.1409284013243,2079.5067198866627,5629.823771662312,3909.1409284013243,3909.1409284013243,0.0,0.0,0.0,0.0,0.0,0.0,3909.1409284013243
419,2019-02-24,3910.203211021479,2164.9897804402217,5518.956981504325,3910.203211021479,3910.203211021479,0.0,0.0,0.0,0.0,0.0,0.0,3910.203211021479
420,2019-02-25,3911.265493641634,2329.336408134972,5711.642352177135,3911.265493641634,3911.265493641634,0.0,0.0,0.0,0.0,0.0,0.0,3911.265493641634
421,2019-02-26,3912.3277762617886,2050.689946012676,5609.585575171139,3912.3277762617886,3912.3277762617886,0.0,0.0,0.0,0.0,0.0,0.0,3912.3277762617886
422,2019-02-27,3913.390058881944,2116.9193072293115,5707.265864512276,3913.390058881944,3913.390058881944,0.0,0.0,0.0,0.0,0.0,0.0,3913.390058881944
423,2019-02-28,3914.4523415020985,2219.1617991594603,5659.437575639243,3914.4523415020985,3914.4523415020985,0.0,0.0,0.0,0.0,0.0,0.0,3914.4523415020985
424,2019-03-01,3915.5146241222533,2206.214430379088,5663.280771942067,3915.5146241222533,3915.5146241222533,0.0,0.0,0.0,0.0,0.0,0.0,3915.5146241222533
425,2019-03-02,3916.576906742408,2163.3040873677687,5583.740259530381,3916.576906742408,3916.576906742408,0.0,0.0,0.0,0.0,0.0,0.0,3916.576906742408
426,2019-03-03,3917.639189362563,2185.2285072036148,5658.719965047433,3917.639189362563,3917.639189362563,0.0,0.0,0.0,0.0,0.0,0.0,3917.639189362563
427,2019-03-04,3918.7014719827175,2148.8539586650395,5690.931249584421,3918.7014719827175,3918.7014719827175,0.0,0.0,0.0,0.0,0.0,0.0,3918.7014719827175
428,2019-03-05,3919.7637546028727,2147.5554220853883,5721.538778693007,3919.7637546028727,3919.7637546028727,0.0,0.0,0.0,0.0,0.0,0.0,3919.7637546028727
429,2019-03-06,3920.8260372230275,2152.0954058057337,5669.991091949866,3920.8260372230275,3920.8260372230275,0.0,0.0,0.0,0.0,0.0,0.0,3920.8260372230275
430,2019-03-07,3921.888319843182,2254.487476932864,5749.599078475598,3921.888319843182,3921.888319843182,0.0,0.0,0.0,0.0,0.0,0.0,3921.888319843182
431,2019-03-08,3922.950602463337,2147.2088639475814,5736.012983961041,3922.950602463337,3922.950602463337,0.0,0.0,0.0,0.0,0.0,0.0,3922.950602463337
432,2019-03-09,3924.0128850834917,2167.3079121242235,5646.489986272578,3924.0128850834917,3924.0128850834917,0.0,0.0,0.0,0.0,0.0,0.0,3924.0128850834917
433,2019-03-10,3925.075167703646,2100.1269625320497,5766.800841913933,3925.075167703646,3925.075167703646,0.0,0.0,0.0,0.0,0.0,0.0,3925.075167703646
434,2019-03-11,3926.137450323801,2126.9682289107095,5618.283117938621,3926.137450323801,3926.137450323801,0.0,0.0,0.0,0.0,0.0,0.0,3926.137450323801
435,2019-03-12,3927.199732943956,2216.323716714457,5820.8943565802665,3927.199732943956,3927.199732943956,0.0,0.0,0.0,0.0,0.0,0.0,3927.199732943956
436,2019-03-13,3928.2620155641107,2293.4140055258104,5713.126753157435,3928.2620155641107,3928.2620155641107,0.0,0.0,0.0,0.0,0.0,0.0,3928.2620155641107
437,2019-03-14,3929.3242981842654,2110.558911430988,5657.920037255769,3929.3242981842654,3929.3242981842654,0.0,0.0,0.0,0.0,0.0,0.0,3929.3242981842654
