,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
321,2018-11-18,3788.8285213430963,2110.8120096876282,5516.414839114273,3788.8285213430963,3788.8285213430963,15.064707956078331,15.064707956078331,15.064707956078331,15.064707956078331,15.064707956078331,15.064707956078331,0.0,0.0,0.0,3803.8932292991744
322,2018-11-19,3789.938118695881,2021.5600127122361,5697.76427457257,3789.938118695881,3789.938118695881,38.51930797399244,38.51930797399244,38.51930797399244,38.51930797399244,38.51930797399244,38.51930797399244,0.0,0.0,0.0,3828.4574266698733
323,2018-11-20,3791.0477160486657,1986.3078797010508,5494.216011218213,3791.0477160486657,3791.0477160486657,24.401553932276236,24.401553932276236,24.401553932276236,24.401553932276236,24.401553932276236,24.401553932276236,0.0,0.0,0.0,3815.449269980942
324,2018-11-21,3792.1573134014507,2056.1083244892097,5591.935847730933,3792.1573134014507,3792.1573134014507,14.887743446933156,14.887743446933156,14.887743446933156,14.887743446933156,14.887743446933156,14.887743446933156,0.0,0.0,0.0,3807.045056848384
325,2018-11-22,3793.2669107542356,2085.147264385905,5542.032179129039,3793.2669107542356,3793.2669107542356,-5.408590172327808,-5.408590172327808,-5.408590172327808,-5.408590172327808,-5.408590172327808,-5.408590172327808,0.0,0.0,0.0,3787.8583205819077
326,2018-11-23,3794.37650810702,2017.9769634324527,5565.62660358687,3794.37650810702,3794.37650810702,-55.656514901986476,-55.656514901986476,-55.656514901986476,-55.656514901986476,-55.656514901986476,-55.656514901986476,0.0,0.0,0.0,3738.7199932050335
327,2018-11-24,3795.486105459805,2157.170519512896,5589.6768018743915,3795.486105459805,3795.486105459805,-31.80820823495572,-31.80820823495572,-31.80820823495572,-31.80820823495572,-31.80820823495572,-31.80820823495572,0.0,0.0,0.0,3763.6778972248494
328,2018-11-25,3796.59570281259,2038.526634229228,5620.898578396921,3796.59570281259,3796.59570281259,15.064707956117694,15.064707956117694,15.064707956117694,15.064707956117694,15.064707956117694,15.064707956117694,0.0,0.0,0.0,3811.6604107687076
329,2018-11-26,3797.705300165375,2062.62504040301,5584.960840201901,3797.705300165375,3797.705300165375,38.51930797401402,38.51930797401402,38.51930797401402,38.51930797401402,38.51930797401402,38.51930797401402,0.0,0.0,0.0,3836.2246081393887
330,2018-11-27,3798.8148975181593,1989.4682532361414,5443.3421618358325,3798.8148975181593,3798.8148975181593,24.40155393226132,24.40155393226132,24.40155393226132,24.40155393226132,24.40155393226132,24.40155393226132,0.0,0.0,0.0,3823.2164514504207
331,2018-11-28,3799.9244948709443,2058.3410302880916,5548.114884093199,3799.9244948709443,3799.9244948709443,14.887743446938831,14.887743446938831,14.887743446938831,14.887743446938831,14.887743446938831,14.887743446938831,0.0,0.0,0.0,3814.812238317883
332,2018-11-29,3801.0340922237297,2113.1778451030523,5551.718499958767,3801.0340922237297,3801.0340922237297,-5.408590172375612,-5.408590172375612,-5.408590172375612,-5.408590172375612,-5.408590172375612,-5.408590172375612,0.0,0.0,0.0,3795.625502051354
333,2018-11-30,3802.1436895765146,2098.911556639653,5442.398458928205,3802.1436895765146,3802.1436895765146,-55.65651490195385,-55.65651490195385,-55.65651490195385,-55.65651490195385,-55.65651490195385,-55.65651490195385,0.0,0.0,0.0,3746.4871746745607
334,2018-12-01,3803.253286929299,2148.9317948167104,5604.669906177214,3803.253286929299,3803.253286929299,-31.808208234923068,-31.808208234923068,-31.808208234923068,-31.808208234923068,-31.808208234923068,-31.808208234923068,0.0,0.0,0.0,3771.445078694376
335,2018-12-02,3804.362884282084,2030.7035246612782,5638.23596524547,3804.362884282084,3804.362884282084,15.064707956131514,15.064707956131514,15.064707956131514,15.064707956131514,15.064707956131514,15.064707956131514,0.0,0.0,0.0,3819.4275922382153
336,2018-12-03,3805.472481634869,2097.4160388869673,5572.5819107632915,3805.472481634869,3805.472481634869,38.51930797398053,38.51930797398053,38.51930797398053,38.51930797398053,38.51930797398053,38.51930797398053,0.0,0.0,0.0,3843.9917896088496
337,2018-12-04,3806.5820789876534,2158.4394209222537,5583.9458015816135,3806.5820789876534,3806.5820789876534,24.401553932262082,24.401553932262082,24.401553932262082,24.401553932262082,24.401553932262082,24.401553932262082,0.0,0.0,0.0,3830.9836329199156
338,2018-12-05,3807.6916763404383,1903.9924334328753,5459.39508639552,3807.6916763404383,3807.6916763404383,14.88774344692445,14.88774344692445,14.88774344692445,14.88774344692445,14.88774344692445,14.88774344692445,0.0,0.0,0.0,3822.579419787363
339,2018-12-06,3808.8012736932233,2098.116883707154,5650.479473075367,3808.8012736932233,3808.8012736932233,-5.408590172403607,-5.408590172403607,-5.408590172403607,-5.408590172403607,-5.408590172403607,-5.408590172403607,0.0,0.0,0.0,3803.3926835208194
340,2018-12-07,3809.910871046008,1999.8038441076696,5408.816130168625,3809.910871046008,3809.910871046008,-55.65651490197601,-55.65651490197601,-55.65651490197601,-55.65651490197601,-55.65651490197601,-55.65651490197601,0.0,0.0,0.0,3754.254356144032
341,2018-12-08,3811.0204683987927,2036.7831016581604,5611.649105547668,3811.0204683987927,3811.0204683987927,-31.808208234975993,-31.808208234975993,-31.808208234975993,-31.808208234975993,-31.808208234975993,-31.808208234975993,0.0,0.0,0.0,3779.2122601638166
342,2018-12-09,3812.1300657515776,2056.120549100061,5661.852997329085,3812.1300657515776,3812.1300657515776,15.064707956104044,15.064707956104044,15.064707956104044,15.064707956104044,15.064707956104044,15.064707956104044,0.0,0.0,0.0,3827.1947737076816
343,2018-12-10,3813.2396631043625,2080.714553644302,5649.311984478211,3813.2396631043625,3813.2396631043625,38.51930797400211,38.51930797400211,38.51930797400211,38.51930797400211,38.51930797400211,38.51930797400211,0.0,0.0,0.0,3851.7589710783645
344,2018-12-11,3814.3492604571475,2011.521700644729,5587.839929192232,3814.3492604571475,3814.3492604571475,24.40155393226285,24.40155393226285,24.40155393226285,24.40155393226285,24.40155393226285,24.40155393226285,0.0,0.0,0.0,3838.75081438941
345,2018-12-12,3815.458857809932,2113.5086599499227,5550.508523220305,3815.458857809932,3815.458857809932,14.887743446910076,14.887743446910076,14.887743446910076,14.887743446910076,14.887743446910076,14.887743446910076,0.0,0.0,0.0,3830.346601256842
346,2018-12-13,3816.568455213375,2019.245073461514,5637.128969312437,3816.568455213375,3816.568455213375,-5.408590172431605,-5.408590172431605,-5.408590172431605,-5.408590172431605,-5.408590172431605,-5.408590172431605,0.0,0.0,0.0,3811.1598650409433
347,2018-12-14,3817.678052616817,1962.2848835119482,5447.092749499636,3817.678052616817,3817.678052616817,-55.65651490194339,-55.65651490194339,-55.65651490194339,-55.65651490194339,-55.65651490194339,-55.65651490194339,0.0,0.0,0.0,3762.0215377148734
348,2018-12-15,3818.787650020259,2115.438616631784,5544.874749655318,3818.787650020259,3818.787650020259,-31.80820823494333,-31.80820823494333,-31.80820823494333,-31.80820823494333,-31.80820823494333,-31.80820823494333,0.0,0.0,0.0,3786.979441785316
349,2018-12-16,3819.897247423702,2039.7305941647728,5588.777562226806,3819.897247423702,3819.897247423702,15.064707956117854,15.064707956117854,15.064707956117854,15.064707956117854,15.064707956117854,15.064707956117854,0.0,0.0,0.0,3834.9619553798198
350,2018-12-17,3821.006844827144,2149.115183347612,5505.317409026955,3821.006844827144,3821.006844827144,38.51930797400298,38.51930797400298,38.51930797400298,38.51930797400298,38.51930797400298,38.51930797400298,0.0,0.0,0.0,3859.526152801147
351,2018-12-18,3822.116442230587,2083.7938338171693,5501.4493711762325,3822.116442230587,3822.116442230587,24.40155393226362,24.40155393226362,24.40155393226362,24.40155393226362,24.40155393226362,24.40155393226362,0.0,0.0,0.0,3846.5179961628505
352,2018-12-19,3823.226039634029,2032.3503305264578,5553.673656458528,3823.226039634029,3823.226039634029,14.88774344694692,14.88774344694692,14.88774344694692,14.88774344694692,14.88774344694692,14.88774344694692,0.0,0.0,0.0,3838.1137830809757
353,2018-12-20,3824.3356370374713,2106.5828277483306,5651.455533324279,3824.3356370374713,3824.3356370374713,-5.408590172370092,-5.408590172370092,-5.408590172370092,-5.408590172370092,-5.408590172370092,-5.408590172370092,0.0,0.0,0.0,3818.927046865101
354,2018-12-21,3825.445234440914,1985.6005043660255,5671.611619693774,3825.445234440914,3825.445234440914,-55.656514901956506,-55.656514901956506,-55.656514901956506,-55.656514901956506,-55.656514901956506,-55.656514901956506,0.0,0.0,0.0,3769.7887195389576
355,2018-12-22,3826.554831844356,1978.6784115988917,5588.194057093103,3826.554831844356,3826.554831844356,-31.808208234910666,-31.808208234910666,-31.808208234910666,-31.808208234910666,-31.808208234910666,-31.808208234910666,0.0,0.0,0.0,3794.7466236094456
356,2018-12-23,3827.664429247799,1985.4947313600442,5577.65987618542,3827.664429247799,3827.664429247799,15.064707956157223,15.064707956157223,15.064707956157223,15.064707956157223,15.064707956157223,15.064707956157223,0.0,0.0,0.0,3842.7291372039563
357,2018-12-24,3828.774026651241,2096.1980679425333,5703.535943037862,3828.774026651241,3828.774026651241,38.51930797400385,38.51930797400385,38.51930797400385,38.51930797400385,38.51930797400385,38.51930797400385,0.0,0.0,0.0,3867.293334625245
358,2018-12-25,3829.8836240546834,2094.856438739966,5588.919398471364,3829.8836240546834,3829.8836240546834,24.401553932248703,24.401553932248703,24.401553932248703,24.401553932248703,24.401553932248703,24.401553932248703,0.0,0.0,0.0,3854.285177986932
359,2018-12-26,3830.9932214581263,2067.080609475751,5561.847734447677,3830.9932214581263,3830.9932214581263,14.887743446901363,14.887743446901363,14.887743446901363,14.887743446901363,14.887743446901363,14.887743446901363,0.0,0.0,0.0,3845.8809649050277
360,2018-12-27,3832.1028188615683,1971.766745107485,5663.376884376712,3832.1028188615683,3832.1028188615683,-5.408590172417895,-5.408590172417895,-5.408590172417895,-5.408590172417895,-5.408590172417895,-5.408590172417895,0.0,0.0,0.0,3826.6942286891503
361,2018-12-28,3833.212416265011,2131.4006546094824,5646.394924146154,3833.212416265011,3833.212416265011,-55.656514901978674,-55.656514901978674,-55.656514901978674,-55.656514901978674,-55.656514901978674,-55.656514901978674,0.0,0.0,0.0,3777.5559013630323
362,2018-12-29,3834.322013668453,2168.23643416564,5654.746435555029,3834.322013668453,3834.322013668453,-31.808208234878002,-31.808208234878002,-31.808208234878002,-31.808208234878002,-31.808208234878002,-31.808208234878002,0.0,0.0,0.0,3802.5138054335753
363,2018-12-30,3835.4316110718955,2159.7854735589754,5624.014645838231,3835.4316110718955,3835.4316110718955,15.064707956104197,15.064707956104197,15.064707956104197,15.064707956104197,15.064707956104197,15.064707956104197,0.0,0.0,0.0,3850.4963190279996
364,2018-12-31,3836.5412084753384,2068.8435444772836,5649.03681501677,3836.5412084753384,3836.5412084753384,38.519307973991076,38.519307973991076,38.519307973991076,38.519307973991076,38.519307973991076,38.519307973991076,0.0,0.0,0.0,3875.0605164493295
365,2019-01-01,3837.6508058787804,2223.6336559346223,5713.48088358344,3837.6508058787804,3837.6508058787804,24.401553932213094,24.401553932213094,24.401553932213094,24.401553932213094,24.401553932213094,24.401553932213094,0.0,0.0,0.0,3862.0523598109935
366,2019-01-02,3838.760403282223,2119.546308588642,5535.937982768472,3838.760403282223,3838.760403282223,14.887743446918172,14.887743446918172,14.887743446918172,14.887743446918172,14.887743446918172,14.887743446918172,0.0,0.0,0.0,3853.648146729141
367,2019-01-03,3839.870000685665,1937.0571032860148,5654.516229140835,3839.870000685665,3839.870000685665,-5.408590172356382,-5.408590172356382,-5.408590172356382,-5.408590172356382,-5.408590172356382,-5.408590172356382,0.0,0.0,0.0,3834.4614105133087
368,2019-01-04,3840.9795980891076,1957.5959243858465,5621.914375036666,3840.9795980891076,3840.9795980891076,-55.65651490194604,-55.65651490194604,-55.65651490194604,-55.65651490194604,-55.65651490194604,-55.65651490194604,0.0,0.0,0.0,3785.3230831871615
369,2019-01-05,3842.0891954925505,2054.415614484765,5637.352312787255,3842.0891954925505,3842.0891954925505,-31.808208234930927,-31.808208234930927,-31.808208234930927,-31.808208234930927,-31.808208234930927,-31.808208234930927,0.0,0.0,0.0,3810.2809872576195
370,2019-01-06,3843.1987928959925,2176.3990375193907,5679.734045243036,3843.1987928959925,3843.1987928959925,15.06470795614357,15.06470795614357,15.06470795614357,15.06470795614357,15.06470795614357,15.06470795614357,0.0,0.0,0.0,3858.263500852136
371,2019-01-07,3844.3083902994354,2092.927938547319,5583.227400157717,3844.3083902994354,3844.3083902994354,38.519307974012655,38.519307974012655,38.519307974012655,38.519307974012655,38.519307974012655,38.519307974012655,0.0,0.0,0.0,3882.827698273448
372,2019-01-08,3845.4179877028773,2026.9067586258802,5610.120162964502,3845.4179877028773,3845.4179877028773,24.40155393225024,24.40155393225024,24.40155393225024,24.40155393225024,24.40155393225024,24.40155393225024,0.0,0.0,0.0,3869.8195416351277
373,2019-01-09,3846.5275851063197,2088.1633358247823,5576.304085220375,3846.5275851063197,3846.5275851063197,14.887743446903793,14.887743446903793,14.887743446903793,14.887743446903793,14.887743446903793,14.887743446903793,0.0,0.0,0.0,3861.4153285532234
374,2019-01-10,3847.6371825097626,2005.9088577483803,5666.586431364213,3847.6371825097626,3847.6371825097626,-5.4085901722948675,-5.4085901722948675,-5.4085901722948675,-5.4085901722948675,-5.4085901722948675,-5.4085901722948675,0.0,0.0,0.0,3842.228592337468
375,2019-01-11,3848.7467799132046,2004.8847268210966,5469.733969281946,3848.7467799132046,3848.7467799132046,-55.65651490196369,-55.65651490196369,-55.65651490196369,-55.65651490196369,-55.65651490196369,-55.65651490196369,0.0,0.0,0.0,3793.0902650112407
376,2019-01-12,3849.8563773166475,1944.4951594135275,5599.785708695757,3849.8563773166475,3849.8563773166475,-31.80820823490994,-31.80820823490994,-31.80820823490994,-31.80820823490994,-31.80820823490994,-31.80820823490994,0.0,0.0,0.0,3818.0481690817373
377,2019-01-13,3850.9659747200894,2084.177455972289,5489.476315657739,3850.9659747200894,3850.9659747200894,15.064707956065,15.064707956065,15.064707956065,15.064707956065,15.064707956065,15.064707956065,0.0,0.0,0.0,3866.0306826761544
378,2019-01-14,3852.075572123532,2153.7670917787245,5466.037790701259,3852.075572123532,3852.075572123532,38.51930797396551,38.51930797396551,38.51930797396551,38.51930797396551,38.51930797396551,38.51930797396551,0.0,0.0,0.0,3890.5948800974975
379,2019-01-15,3853.1851695269743,2069.5458272083624,5706.728499657897,3853.1851695269743,3853.1851695269743,24.40155393223532,24.40155393223532,24.40155393223532,24.40155393223532,24.40155393223532,24.40155393223532,0.0,0.0,0.0,3877.5867234592097
380,2019-01-16,3854.2947669304167,2144.1641521152774,5550.338373275166,3854.2947669304167,3854.2947669304167,14.887743446909457,14.887743446909457,14.887743446909457,14.887743446909457,14.887743446909457,14.887743446909457,0.0,0.0,0.0,3869.1825103773263
381,2019-01-17,3855.404364384591,1988.0685141919482,5616.649542055692,3855.404364384591,3855.404364384591,-5.408590172322864,-5.408590172322864,-5.408590172322864,-5.408590172322864,-5.408590172322864,-5.408590172322864,0.0,0.0,0.0,3849.9957742122683
382,2019-01-18,3856.5139618387657,1957.556571445895,5545.523241266119,3856.5139618387657,3856.5139618387657,-55.65651490197682,-55.65651490197682,-55.65651490197682,-55.65651490197682,-55.65651490197682,-55.65651490197682,0.0,0.0,0.0,3800.857446936789
383,2019-01-19,3857.62355929294,1991.2249306926724,5530.320727147918,3857.62355929294,3857.62355929294,-31.808208234865603,-31.808208234865603,-31.808208234865603,-31.808208234865603,-31.808208234865603,-31.808208234865603,0.0,0.0,0.0,3825.8153510580746
384,2019-01-20,3858.733156747114,2156.7383265455037,5617.266373715166,3858.733156747114,3858.733156747114,15.06470795601198,15.06470795601198,15.06470795601198,15.06470795601198,15.06470795601198,15.06470795601198,0.0,0.0,0.0,3873.7978647031264
385,2019-01-21,3859.8427542012887,2087.693268101395,5700.123101953201,3859.8427542012887,3859.8427542012887,38.51930797400075,38.51930797400075,38.51930797400075,38.51930797400075,38.51930797400075,38.51930797400075,0.0,0.0,0.0,3898.3620621752893
386,2019-01-22,3860.9523516554627,2154.0600451781443,5590.296188691785,3860.9523516554627,3860.9523516554627,24.401553932236087,24.401553932236087,24.401553932236087,24.401553932236087,24.401553932236087,24.401553932236087,0.0,0.0,0.0,3885.353905587699
387,2019-01-23,3862.061949109637,2173.3808586026125,5511.612543865556,3862.061949109637,3862.061949109637,14.88774344689508,14.88774344689508,14.88774344689508,14.88774344689508,14.88774344689508,14.88774344689508,0.0,0.0,0.0,3876.949692556532
388,2019-01-24,3863.171546563812,2114.879052937053,5578.035357040033,3863.171546563812,3863.171546563812,-5.408590172370667,-5.408590172370667,-5.408590172370667,-5.408590172370667,-5.408590172370667,-5.408590172370667,0.0,0.0,0.0,3857.7629563914415
389,2019-01-25,3864.281144017986,2074.727309738561,5594.531252876824,3864.281144017986,3864.281144017986,-55.65651490199897,-55.65651490199897,-55.65651490199897,-55.65651490199897,-55.65651490199897,-55.65651490199897,0.0,0.0,0.0,3808.6246291159873
390,2019-01-26,3865.3907414721607,2160.5288325968822,5576.798277523209,3865.3907414721607,3865.3907414721607,-31.808208234918535,-31.808208234918535,-31.808208234918535,-31.808208234918535,-31.808208234918535,-31.808208234918535,0.0,0.0,0.0,3833.5825332372424
391,2019-01-27,3866.5003389263347,2048.7382759889297,5706.594604196898,3866.5003389263347,3866.5003389263347,15.064707956051343,15.064707956051343,15.064707956051343,15.064707956051343,15.064707956051343,15.064707956051343,0.0,0.0,0.0,3881.565046882386
392,2019-01-28,3867.609936380509,2046.0065607428444,5610.9024458829745,3867.609936380509,3867.609936380509,38.51930797398797,38.51930797398797,38.51930797398797,38.51930797398797,38.51930797398797,38.51930797398797,0.0,0.0,0.0,3906.129244354497
393,2019-01-29,3868.7195338346833,2127.4757524711918,5682.766641104612,3868.7195338346833,3868.7195338346833,24.401553932236855,24.401553932236855,24.401553932236855,24.401553932236855,24.401553932236855,24.401553932236855,0.0,0.0,0.0,3893.12108776692
394,2019-01-30,3869.829131288858,2073.344591003852,5573.78317379996,3869.829131288858,3869.829131288858,14.887743446931928,14.887743446931928,14.887743446931928,14.887743446931928,14.887743446931928,14.887743446931928,0.0,0.0,0.0,3884.71687473579
395,2019-01-31,3870.9387287430327,2160.8357053271816,5644.983520116307,3870.9387287430327,3870.9387287430327,-5.408590172289347,-5.408590172289347,-5.408590172289347,-5.408590172289347,-5.408590172289347,-5.408590172289347,0.0,0.0,0.0,3865.5301385707435
396,2019-02-01,3872.0483261972067,2113.518784627437,5500.805979864181,3872.0483261972067,3872.0483261972067,-55.65651490196634,-55.65651490196634,-55.65651490196634,-55.65651490196634,-55.65651490196634,-55.65651490196634,0.0,0.0,0.0,3816.3918112952406
397,2019-02-02,3873.157923651381,2027.8101840301563,5569.6116572978235,3873.157923651381,3873.157923651381,-31.80820823489754,-31.80820823489754,-31.80820823489754,-31.80820823489754,-31.80820823489754,-31.80820823489754,0.0,0.0,0.0,3841.349715416484
398,2019-02-03,3874.2675211055553,2100.456463182332,5499.3357448366,3874.2675211055553,3874.2675211055553,15.064707956090711,15.064707956090711,15.064707956090711,15.064707956090711,15.064707956090711,15.064707956090711,0.0,0.0,0.0,3889.332229061646
399,2019-02-04,3875.37711855973,2088.1130851563826,5539.924519643363,3875.37711855973,3875.37711855973,38.51930797400956,38.51930797400956,38.51930797400956,38.51930797400956,38.51930797400956,38.51930797400956,0.0,0.0,0.0,3913.89642653374
400,2019-02-05,3876.4867160139042,2205.6262838864454,5765.915036043216,3876.4867160139042,3876.4867160139042,24.401553932237626,24.401553932237626,24.401553932237626,24.401553932237626,24.401553932237626,24.401553932237626,0.0,0.0,0.0,3900.888269946142
401,2019-02-06,3877.5963134680787,2203.4891674574014,5646.636235563245,3877.5963134680787,3877.5963134680787,14.887743446968772,14.887743446968772,14.887743446968772,14.887743446968772,14.887743446968772,14.887743446968772,0.0,0.0,0.0,3892.4840569150474
402,2019-02-07,3878.705910922253,2014.1087161991409,5768.375006442535,3878.705910922253,3878.705910922253,-5.40859017233715,-5.40859017233715,-5.40859017233715,-5.40859017233715,-5.40859017233715,-5.40859017233715,0.0,0.0,0.0,3873.2973207499163
403,2019-02-08,3879.8155083764273,2129.1133445729556,5517.6414805070335,3879.8155083764273,3879.8155083764273,-55.65651490198399,-55.65651490198399,-55.65651490198399,-55.65651490198399,-55.65651490198399,-55.65651490198399,0.0,0.0,0.0,3824.1589934744434
404,2019-02-09,3880.9251058306018,2130.715319344946,5696.860694387445,3880.9251058306018,3880.9251058306018,-31.8082082348532,-31.8082082348532,-31.8082082348532,-31.8082082348532,-31.8082082348532,-31.8082082348532,0.0,0.0,0.0,3849.1168975957485
405,2019-02-10,3882.034703284776,2021.1922452225967,5640.052518662403,3882.034703284776,3882.034703284776,15.064707956104527,15.064707956104527,15.064707956104527,15.064707956104527,15.064707956104527,15.064707956104527,0.0,0.0,0.0,3897.0994112408803
406,2019-02-11,3883.1443007389507,2205.0687407241244,5751.302780159952,3883.1443007389507,3883.1443007389507,38.51930797397606,38.51930797397606,38.51930797397606,38.51930797397606,38.51930797397606,38.51930797397606,0.0,0.0,0.0,3921.663608712927
407,2019-02-12,3884.2538981931248,2297.0764488993664,5583.1445185351495,3884.2538981931248,3884.2538981931248,24.4015539322227,24.4015539322227,24.4015539322227,24.4015539322227,24.4015539322227,24.4015539322227,0.0,0.0,0.0,3908.6554521253474
408,2019-02-13,3885.3634956472993,2160.3281851373904,5618.156856657877,3885.3634956472993,3885.3634956472993,14.887743446923217,14.887743446923217,14.887743446923217,14.887743446923217,14.887743446923217,14.887743446923217,0.0,0.0,0.0,3900.2512390942225
409,2019-02-14,3886.4730931014738,2041.3160673510736,5770.359199210814,3886.4730931014738,3886.4730931014738,-5.408590172365146,-5.408590172365146,-5.408590172365146,-5.408590172365146,-5.408590172365146,-5.408590172365146,0.0,0.0,0.0,3881.0645029291086
410,2019-02-15,3887.582690555648,2049.9417513091707,5564.094353282698,3887.582690555648,3887.582690555648,-55.65651490200163,-55.65651490200163,-55.65651490200163,-55.65651490200163,-55.65651490200163,-55.65651490200163,0.0,0.0,0.0,3831.926175653646
411,2019-02-16,3888.6922880098227,2207.0383866720135,5762.688150415473,3888.6922880098227,3888.6922880098227,-31.808208235015062,-31.808208235015062,-31.808208235015062,-31.808208235015062,-31.808208235015062,-31.808208235015062,0.0,0.0,0.0,3856.8840797748076
412,2019-02-17,3889.8018854639968,2067.4916720803963,5523.740673463474,3889.8018854639968,3889.8018854639968,15.064707956077058,15.064707956077058,15.064707956077058,15.064707956077058,15.064707956077058,15.064707956077058,0.0,0.0,0.0,3904.866593420074
413,2019-02-18,3890.9114829181713,2173.9562869747374,5660.507930637158,3890.9114829181713,3890.9114829181713,38.51930797399764,38.51930797399764,38.51930797399764,38.51930797399764,38.51930797399764,38.51930797399764,0.0,0.0,0.0,3929.4307908921687
414,2019-02-19,3892.0210803723453,2156.5284294382063,5537.142631637419,3892.0210803723453,3892.0210803723453,24.40155393225984,24.40155393225984,24.40155393225984,24.40155393225984,24.40155393225984,24.40155393225984,0.0,0.0,0.0,3916.4226343046053
415,2019-02-20,3893.1306784830767,2072.3936269917413,5621.186242063146,3893.1306784830767,3893.1306784830767,14.887743446940023,14.887743446940023,14.887743446940023,14.887743446940023,14.887743446940023,14.887743446940023,0.0,0.0,0.0,3908.0184219300168
416,2019-02-21,3894.2402765938086,2181.6710154999964,5601.0792337290195,3894.2402765938086,3894.2402765938086,-5.408590172393142,-5.408590172393142,-5.408590172393142,-5.408590172393142,-5.408590172393142,-5.408590172393142,0.0,0.0,0.0,3888.8316864214153
417,2019-02-22,3895.3498747045396,1999.8509881174857,5570.3979825557435,3895.3498747045396,3895.3498747045396,-55.65651490197352,-55.65651490197352,-55.65651490197352,-55.65651490197352,-55.65651490197352,-55.65651490197352,0.0,0.0,0.0,3839.693359802566
418,2019-02-23,3896.459472815271,2066.364367013911,5478.35319322684,3896.459472815271,3896.459472815271,-31.808208234970724,-31.808208234970724,-31.808208234970724,-31.808208234970724,-31.808208234970724,-31.808208234970724,0.0,0.0,0.0,3864.6512645803004
419,2019-02-24,3897.5690709260025,2065.762864276886,5596.677488458227,3897.5690709260025,3897.5690709260025,15.064707956090873,15.064707956090873,15.064707956090873,15.064707956090873,15.064707956090873,15.064707956090873,0.0,0.0,0.0,3912.6337788820933
420,2019-02-25,3898.678669036734,2220.5884447428207,5633.403288872304,3898.678669036734,3898.678669036734,38.51930797398487,38.51930797398487,38.51930797398487,38.51930797398487,38.51930797398487,38.51930797398487,0.0,0.0,0.0,3937.1979770107187
421,2019-02-26,3899.788267147466,2256.466266531994,5604.607249042882,3899.788267147466,3899.788267147466,24.401553932224232,24.401553932224232,24.401553932224232,24.401553932224232,24.401553932224232,24.401553932224232,0.0,0.0,0.0,3924.18982107969
422,2019-02-27,3900.897865258197,1999.9694722312088,5777.554468550504,3900.897865258197,3900.897865258197,14.887743446945693,14.887743446945693,14.887743446945693,14.887743446945693,14.887743446945693,14.887743446945693,0.0,0.0,0.0,3915.7856087051423
423,2019-02-28,3902.0074633689283,2156.956484287533,5708.862819856145,3902.0074633689283,3902.0074633689283,-5.408590172331628,-5.408590172331628,-5.408590172331628,-5.408590172331628,-5.408590172331628,-5.408590172331628,0.0,0.0,0.0,3896.5988731965967
424,2019-03-01,3903.1170614796597,2199.966502218705,5541.202052874496,3903.1170614796597,3903.1170614796597,-55.656514901986654,-55.656514901986654,-55.656514901986654,-55.656514901986654,-55.656514901986654,-55.656514901986654,0.0,0.0,0.0,3847.460546577673
425,2019-03-02,3904.226659590391,2161.1765163178125,5619.4483971616055,3904.226659590391,3904.226659590391,-31.808208234949735,-31.808208234949735,-31.808208234949735,-31.808208234949735,-31.808208234949735,-31.808208234949735,0.0,0.0,0.0,3872.4184513554414
426,2019-03-03,3905.3362577011226,2107.2638509532057,5645.550465462637,3905.3362577011226,3905.3362577011226,15.064707956104687,15.064707956104687,15.064707956104687,15.064707956104687,15.064707956104687,15.064707956104687,0.0,0.0,0.0,3920.400965657227
427,2019-03-04,3906.445855811854,2201.2902221750323,5686.671603777092,3906.445855811854,3906.445855811854,38.519307973972076,38.519307973972076,38.519307973972076,38.519307973972076,38.519307973972076,38.519307973972076,0.0,0.0,0.0,3944.965163785826
428,2019-03-05,3907.5554539225855,2193.5900458135184,5601.469742782033,3907.5554539225855,3907.5554539225855,24.401553932266374,24.401553932266374,24.401553932266374,24.401553932266374,24.401553932266374,24.401553932266374,0.0,0.0,0.0,3931.957007854852
429,2019-03-06,3908.665052033317,2068.9033778719145,5679.410638419308,3908.665052033317,3908.665052033317,14.887743446931312,14.887743446931312,14.887743446931312,14.887743446931312,14.887743446931312,14.887743446931312,0.0,0.0,0.0,3923.5527954802483
430,2019-03-07,3909.7746501440483,2054.1648686216827,5527.369363072997,3909.7746501440483,3909.7746501440483,-5.408590172379433,-5.408590172379433,-5.408590172379433,-5.408590172379433,-5.408590172379433,-5.408590172379433,0.0,0.0,0.0,3904.366059971669
431,2019-03-08,3910.88424825478,1884.029530938021,5610.084603575801,3910.88424825478,3910.88424825478,-55.65651490200881,-55.65651490200881,-55.65651490200881,-55.65651490200881,-55.65651490200881,-55.65651490200881,0.0,0.0,0.0,3855.227733352771
432,2019-03-09,3911.993846365511,2110.598069485978,5586.319672767918,3911.993846365511,3911.993846365511,-31.808208234905397,-31.808208234905397,-31.808208234905397,-31.808208234905397,-31.808208234905397,-31.808208234905397,0.0,0.0,0.0,3880.1856381306056
433,2019-03-10,3913.1034444762427,2141.325782317434,5653.677401080386,3913.1034444762427,3913.1034444762427,15.06470795607722,15.06470795607722,15.06470795607722,15.06470795607722,15.06470795607722,15.06470795607722,0.0,0.0,0.0,3928.16815243232
