,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
13,2018-01-14,3052.7078614720062,1579.3662706041428,3719.8302852978586,3052.7078614720062,3052.7078614720062,-365.9349098773239,-365.9349098773239,-365.9349098773239,476.99571931593067,476.99571931593067,476.99571931593067,13.971248363527096,13.971248363527096,13.971248363527096,-856.9018775567816,-856.9018775567816,-856.9018775567816,0.0,0.0,0.0,2686.772951594682
14,2018-01-15,3053.3729897310536,1651.7849405815955,3738.678386624109,3053.3729897310536,3053.3729897310536,-319.43820467248355,-319.43820467248355,-319.43820467248355,476.99571931593067,476.99571931593067,476.99571931593067,44.02141826582462,44.02141826582462,44.02141826582462,-840.4553422542389,-840.4553422542389,-840.4553422542389,0.0,0.0,0.0,2733.93478505857
15,2018-01-16,3054.0381179901005,1719.0251691918106,3806.132960175941,3054.0381179901005,3054.0381179901005,-318.5596581825202,-318.5596581825202,-318.5596581825202,476.99571931593067,476.99571931593067,476.99571931593067,30.398507172823322,30.398507172823322,30.398507172823322,-825.9538846712742,-825.9538846712742,-825.9538846712742,0.0,0.0,0.0,2735.4784598075803
16,2018-01-17,3054.7032462491475,1650.0060236796644,3671.912528491206,3054.7032462491475,3054.7032462491475,-325.1613618486101,-325.1613618486101,-325.1613618486101,476.99571931593067,476.99571931593067,476.99571931593067,11.373525892431369,11.373525892431369,11.373525892431369,-813.5306070569721,-813.5306070569721,-813.5306070569721,0.0,0.0,0.0,2729.541884400537
17,2018-01-18,3055.368374508195,1678.9312517443225,3748.202851496042,3055.368374508195,3055.368374508195,-334.58025745814444,-334.58025745814444,-334.58025745814444,476.99571931593067,476.99571931593067,476.99571931593067,-8.31259927601868,-8.31259927601868,-8.31259927601868,-803.2633774980565,-803.2633774980565,-803.2633774980565,0.0,0.0,0.0,2720.7881170500505
18,2018-01-19,3056.0335027672418,1641.1057976042364,3731.9213950320523,3056.0335027672418,3056.0335027672418,-376.1279507627386,-376.1279507627386,-376.1279507627386,476.99571931593067,476.99571931593067,476.99571931593067,-57.95159050513256,-57.95159050513256,-57.95159050513256,-795.1720795735366,-795.1720795735366,-795.1720795735366,0.0,0.0,0.0,2679.905552004503
19,2018-01-20,3056.698631026289,1590.67107610304,3721.270087927066,3056.698631026289,3056.698631026289,-345.7226113652617,-345.7226113652617,-345.7226113652617,476.99571931593067,476.99571931593067,476.99571931593067,-33.500509913516574,-33.500509913516574,-33.500509913516574,-789.2178207676758,-789.2178207676758,-789.2178207676758,0.0,0.0,0.0,2710.9760196610273
20,2018-01-21,3057.363759285336,1709.6663786045788,3808.566881628688,3057.363759285336,3057.363759285336,-294.33716968208137,-294.33716968208137,-294.33716968208137,476.99571931593067,476.99571931593067,476.99571931593067,13.971248363572345,13.971248363572345,13.971248363572345,-785.3041373615844,-785.3041373615844,-785.3041373615844,0.0,0.0,0.0,2763.0265896032547
21,2018-01-22,3058.028887544383,1831.124998467942,3865.5465191772614,3058.028887544383,3058.028887544383,-262.26302982082285,-262.26302982082285,-262.26302982082285,476.99571931593067,476.99571931593067,476.99571931593067,44.02141826581374,44.02141826581374,44.02141826581374,-783.2801674025673,-783.2801674025673,-783.2801674025673,0.0,0.0,0.0,2795.76585772356
22,2018-01-23,3058.69401580343,1800.2985589085356,3835.770422063955,3058.69401580343,3058.69401580343,-275.5514713634279,-275.5514713634279,-275.5514713634279,476.99571931593067,476.99571931593067,476.99571931593067,30.398507172854224,30.398507172854224,30.398507172854224,-782.9456978522127,-782.9456978522127,-782.9456978522127,0.0,0.0,0.0,2783.142544440002
23,2018-01-24,3059.3591440624773,1744.1413816351608,3826.277197180411,3059.3591440624773,3059.3591440624773,-295.6886840324739,-295.6886840324739,-295.6886840324739,476.99571931593067,476.99571931593067,476.99571931593067,11.373525892478964,11.373525892478964,11.373525892478964,-784.0579292408836,-784.0579292408836,-784.0579292408836,0.0,0.0,0.0,2763.6704600300036
24,2018-01-25,3060.024272321524,1724.9260842096246,3680.167290416527,3060.024272321524,3060.024272321524,-317.6566230846191,-317.6566230846191,-317.6566230846191,476.99571931593067,476.99571931593067,476.99571931593067,-8.312599276025272,-8.312599276025272,-8.312599276025272,-786.3397431245246,-786.3397431245246,-786.3397431245246,0.0,0.0,0.0,2742.367649236905
25,2018-01-26,3060.6894005805716,1617.9767956755759,3677.2564141520197,3060.6894005805716,3060.6894005805716,-370.4450774307718,-370.4450774307718,-370.4450774307718,476.99571931593067,476.99571931593067,476.99571931593067,-57.951590505104264,-57.951590505104264,-57.951590505104264,-789.4892062415983,-789.4892062415983,-789.4892062415983,0.0,0.0,0.0,2690.2443231498
26,2018-01-27,3061.3545288396185,1587.2477083799702,3747.181809153761,3061.3545288396185,3061.3545288396185,-349.6947927746449,-349.6947927746449,-349.6947927746449,476.99571931593067,476.99571931593067,476.99571931593067,-33.50050991350504,-33.50050991350504,-33.50050991350504,-793.1900021770705,-793.1900021770705,-793.1900021770705,0.0,0.0,0.0,2711.6597360649735
27,2018-01-28,3062.0196570986654,1716.5556645321442,3808.9470857554784,3062.0196570986654,3062.0196570986654,-306.1554803206623,-306.1554803206623,-306.1554803206623,476.99571931593067,476.99571931593067,476.99571931593067,13.971248363617585,13.971248363617585,13.971248363617585,-797.1224480002105,-797.1224480002105,-797.1224480002105,0.0,0.0,0.0,2755.864176778003
28,2018-01-29,3062.684785357713,1804.406435762206,3835.9984744392973,3062.684785357713,3062.684785357713,-279.95759328100985,-279.95759328100985,-279.95759328100985,476.99571931593067,476.99571931593067,476.99571931593067,44.02141826580619,44.02141826580619,44.02141826580619,-800.9747308627468,-800.9747308627468,-800.9747308627468,0.0,0.0,0.0,2782.727192076703
29,2018-01-30,3063.3499136167593,1791.7900039067426,3791.1076832448953,3063.3499136167593,3063.3499136167593,-297.0597622562567,-297.0597622562567,-297.0597622562567,476.99571931593067,476.99571931593067,476.99571931593067,30.398507172851897,30.398507172851897,30.398507172851897,-804.4539887450394,-804.4539887450394,-804.4539887450394,0.0,0.0,0.0,2766.2901513605025
30,2018-01-31,3064.0150418758067,1745.0829613567935,3736.87153128797,3064.0150418758067,3064.0150418758067,-318.9276156207643,-318.9276156207643,-318.9276156207643,476.99571931593067,476.99571931593067,476.99571931593067,11.373525892493797,11.373525892493797,11.373525892493797,-807.2968608291889,-807.2968608291889,-807.2968608291889,0.0,0.0,0.0,2745.0874262550424
31,2018-02-01,3064.6801701348536,1733.2974226209012,3793.56399696395,3064.6801701348536,3064.6801701348536,-340.59602638505476,-340.59602638505476,-340.59602638505476,476.99571931593067,476.99571931593067,476.99571931593067,-8.312599276071019,-8.312599276071019,-8.312599276071019,-809.2791464249144,-809.2791464249144,-809.2791464249144,0.0,0.0,0.0,2724.084143749799
32,2018-02-02,3065.345298393901,1693.094760603063,3670.2082440559443,3065.345298393901,3065.345298393901,-391.180107836769,-391.180107836769,-391.180107836769,476.99571931593067,476.99571931593067,476.99571931593067,-57.95159050512026,-57.95159050512026,-57.95159050512026,-810.2242366475795,-810.2242366475795,-810.2242366475795,0.0,0.0,0.0,2674.165190557132
33,2018-02-03,3066.010426652948,1679.8403042281243,3677.234713274635,3066.010426652948,3066.010426652948,-366.51481003651577,-366.51481003651577,-366.51481003651577,476.99571931593067,476.99571931593067,476.99571931593067,-33.500509913550616,-33.500509913550616,-33.500509913550616,-810.0100194388958,-810.0100194388958,-810.0100194388958,0.0,0.0,0.0,2699.495616616432
34,2018-02-04,3066.6755549119953,1737.9406638901917,3858.0261488275273,3066.6755549119953,3066.6755549119953,-317.6070373051366,-317.6070373051366,-317.6070373051366,476.99571931593067,476.99571931593067,476.99571931593067,13.971248363525634,13.971248363525634,13.971248363525634,-808.574004984593,-808.574004984593,-808.574004984593,0.0,0.0,0.0,2749.0685176068587
35,2018-02-05,3067.3406831710417,1712.8526769242353,3788.3393827956675,3067.3406831710417,3067.3406831710417,-284.89933613319647,-284.89933613319647,-284.89933613319647,476.99571931593067,476.99571931593067,476.99571931593067,44.021418265795305,44.021418265795305,44.021418265795305,-805.9164737149225,-805.9164737149225,-805.9164737149225,0.0,0.0,0.0,2782.4413470378454
36,2018-02-06,3068.0058116249616,1739.5343140288232,3831.20399670816,3068.0058116249616,3068.0058116249616,-294.70728474926506,-294.70728474926506,-294.70728474926506,476.99571931593067,476.99571931593067,476.99571931593067,30.398507172806788,30.398507172806788,30.398507172806788,-802.1015112380024,-802.1015112380024,-802.1015112380024,0.0,0.0,0.0,2773.2985268756966
37,2018-02-07,3068.6709400788804,1709.8097645374803,3725.9512174629076,3068.6709400788804,3068.6709400788804,-308.8866166098954,-308.8866166098954,-308.8866166098954,476.99571931593067,476.99571931593067,476.99571931593067,11.373525892439405,11.373525892439405,11.373525892439405,-797.2558618182654,-797.2558618182654,-797.2558618182654,0.0,0.0,0.0,2759.784323468985
38,2018-02-08,3069.3360685328,1631.728835907651,3752.5013747616917,3069.3360685328,3069.3360685328,-322.88248228611826,-322.88248228611826,-322.88248228611826,476.99571931593067,476.99571931593067,476.99571931593067,-8.312599276097188,-8.312599276097188,-8.312599276097188,-791.5656023259518,-791.5656023259518,-791.5656023259518,0.0,0.0,0.0,2746.4535862466814
39,2018-02-09,3070.0011969867187,1681.2233392631294,3730.2292985478075,3070.0011969867187,3070.0011969867187,-366.22658091411023,-366.22658091411023,-366.22658091411023,476.99571931593067,476.99571931593067,476.99571931593067,-57.951590505092625,-57.951590505092625,-57.951590505092625,-785.2707097249483,-785.2707097249483,-785.2707097249483,0.0,0.0,0.0,2703.7746160726083
40,2018-02-10,3070.6663254406385,1635.6321924093254,3729.3484062077305,3070.6663254406385,3070.6663254406385,-335.1624555268788,-335.1624555268788,-335.1624555268788,476.99571931593067,476.99571931593067,476.99571931593067,-33.50050991352072,-33.50050991352072,-33.50050991352072,-778.6576649292887,-778.6576649292887,-778.6576649292887,0.0,0.0,0.0,2735.50386991376
41,2018-02-11,3071.331453894558,1750.5836119572164,3829.7072116714116,3071.331453894558,3071.331453894558,-281.08333430948636,-281.08333430948636,-281.08333430948636,476.99571931593067,476.99571931593067,476.99571931593067,13.971248363604653,13.971248363604653,13.971248363604653,-772.0503019890217,-772.0503019890217,-772.0503019890217,0.0,0.0,0.0,2790.2481195850714
42,2018-02-12,3071.9965823484767,1863.7626229421153,3884.6122273291526,3071.9965823484767,3071.9965823484767,-244.78203438581215,-244.78203438581215,-244.78203438581215,476.99571931593067,476.99571931593067,476.99571931593067,44.02141826583025,44.02141826583025,44.02141826583025,-765.7991719675731,-765.7991719675731,-765.7991719675731,0.0,0.0,0.0,2827.2145479626647
43,2018-02-13,3072.661710802396,1770.592322676679,3828.5872594207303,3072.661710802396,3072.661710802396,-252.8755170565724,-252.8755170565724,-252.8755170565724,476.99571931593067,476.99571931593067,476.99571931593067,30.398507172847236,30.398507172847236,30.398507172847236,-760.2697435453503,-760.2697435453503,-760.2697435453503,0.0,0.0,0.0,2819.7861937458238
44,2018-02-14,3073.3268392563155,1678.2709983491827,3897.041803503746,3073.3268392563155,3073.3268392563155,-267.4605603900302,-267.4605603900302,-267.4605603900302,476.99571931593067,476.99571931593067,476.99571931593067,11.373525892487008,11.373525892487008,11.373525892487008,-755.8298055984479,-755.8298055984479,-755.8298055984479,0.0,0.0,0.0,2805.866278866285
45,2018-02-15,3073.991967710235,1714.6484010891625,3810.451849189312,3073.991967710235,3073.991967710235,-284.1533492158625,-284.1533492158625,-284.1533492158625,476.99571931593067,476.99571931593067,476.99571931593067,-8.312599276039023,-8.312599276039023,-8.312599276039023,-752.8364692557541,-752.8364692557541,-752.8364692557541,0.0,0.0,0.0,2789.8386184943724
46,2018-02-16,3074.6570961641537,1604.2455119795848,3732.0016984647964,3074.6570961641537,3074.6570961641537,-332.5790582829487,-332.5790582829487,-332.5790582829487,476.99571931593067,476.99571931593067,476.99571931593067,-57.95159050510862,-57.95159050510862,-57.95159050510862,-751.6231870937709,-751.6231870937709,-751.6231870937709,0.0,0.0,0.0,2742.078037881205
47,2018-02-17,3075.322224618073,1705.0268565979493,3763.9727821714887,3075.322224618073,3075.322224618073,-308.99200497958736,-308.99200497958736,-308.99200497958736,476.99571931593067,476.99571931593067,476.99571931593067,-33.50050991349082,-33.50050991349082,-33.50050991349082,-752.4872143820272,-752.4872143820272,-752.4872143820272,0.0,0.0,0.0,2766.3302196384857
48,2018-02-18,3075.987353071993,1763.8963177937856,3838.872391776479,3075.987353071993,3075.987353071993,-264.71096355282725,-264.71096355282725,-264.71096355282725,476.99571931593067,476.99571931593067,476.99571931593067,13.971248363616121,13.971248363616121,13.971248363616121,-755.6779312323741,-755.6779312323741,-755.6779312323741,0.0,0.0,0.0,2811.2763895191656
49,2018-02-19,3076.6524815259118,1766.879494412731,3864.217307265795,3076.6524815259118,3076.6524815259118,-240.369287568935,-240.369287568935,-240.369287568935,476.99571931593067,476.99571931593067,476.99571931593067,44.02141826582268,44.02141826582268,44.02141826582268,-761.3864251506883,-761.3864251506883,-761.3864251506883,0.0,0.0,0.0,2836.283193956977
50,2018-02-20,3077.317609979831,1858.8225701029924,3888.2108711108544,3077.317609979831,3077.317609979831,-262.34247473403485,-262.34247473403485,-262.34247473403485,476.99571931593067,476.99571931593067,476.99571931593067,30.398507172835355,30.398507172835355,30.398507172835355,-769.7367012228009,-769.7367012228009,-769.7367012228009,0.0,0.0,0.0,2814.975135245796
51,2018-02-21,3077.98273843375,1759.597865696491,3754.183565853262,3077.98273843375,3077.98273843375,-292.40959761705943,-292.40959761705943,-292.40959761705943,476.99571931593067,476.99571931593067,476.99571931593067,11.373525892467224,11.373525892467224,11.373525892467224,-780.7788428254573,-780.7788428254573,-780.7788428254573,0.0,0.0,0.0,2785.5731408166907
52,2018-02-22,3078.64786688767,1734.4032965563651,3802.951606405154,3078.64786688767,3078.64786688767,-325.80127046594487,-325.80127046594487,-325.80127046594487,476.99571931593067,476.99571931593067,476.99571931593067,-8.312599276065193,-8.312599276065193,-8.312599276065193,-794.4843905058103,-794.4843905058103,-794.4843905058103,0.0,0.0,0.0,2752.846596421725
53,2018-02-23,3079.312995341589,1653.242434661386,3674.610180733862,3079.312995341589,3079.312995341589,-391.70001327310433,-391.70001327310433,-391.70001327310433,476.99571931593067,476.99571931593067,476.99571931593067,-57.951590505123946,-57.951590505123946,-57.951590505123946,-810.744142083911,-810.744142083911,-810.744142083911,0.0,0.0,0.0,2687.6129820684846
54,2018-02-24,3079.978123795508,1672.4041203683776,3769.275417578011,3079.978123795508,3079.978123795508,-385.87329552550904,-385.87329552550904,-385.87329552550904,476.99571931593067,476.99571931593067,476.99571931593067,-33.500509913460924,-33.500509913460924,-33.500509913460924,-829.3685049279787,-829.3685049279787,-829.3685049279787,0.0,0.0,0.0,2694.104828269999
55,2018-02-25,3080.6432522494274,1693.1445689988425,3736.9911590551033,3080.6432522494274,3080.6432522494274,-359.1234861663472,-359.1234861663472,-359.1234861663472,476.99571931593067,476.99571931593067,476.99571931593067,13.971248363524179,13.971248363524179,13.971248363524179,-850.090453845802,-850.090453845802,-850.090453845802,0.0,0.0,0.0,2721.51976608308
56,2018-02-26,3081.3083807033463,1717.2436796347984,3770.5136822156096,3081.3083807033463,3081.3083807033463,-351.5539298391682,-351.5539298391682,-351.5539298391682,476.99571931593067,476.99571931593067,476.99571931593067,44.02141826581181,44.02141826581181,44.02141826581181,-872.5710674209107,-872.5710674209107,-872.5710674209107,0.0,0.0,0.0,2729.754450864178
57,2018-02-27,3081.973509157266,1686.6964009631504,3792.8529095102613,3081.973509157266,3081.973509157266,-389.0133078183507,-389.0133078183507,-389.0133078183507,476.99571931593067,476.99571931593067,476.99571931593067,30.39850717283303,30.39850717283303,30.39850717283303,-896.4075343071145,-896.4075343071145,-896.4075343071145,0.0,0.0,0.0,2692.9602013389153
58,2018-02-28,3082.6386376111855,1650.2584994093081,3713.934851344331,3082.6386376111855,3082.6386376111855,-432.7741962576105,-432.7741962576105,-432.7741962576105,476.99571931593067,476.99571931593067,476.99571931593067,11.373525892447454,11.373525892447454,11.373525892447454,-921.1434414659886,-921.1434414659886,-921.1434414659886,0.0,0.0,0.0,2649.864441353575
59,2018-03-01,3083.3037660651044,1478.5715337757958,3639.5389625467606,3083.3037660651044,3083.3037660651044,-477.5979609947785,-477.5979609947785,-477.5979609947785,476.99571931593067,476.99571931593067,476.99571931593067,-8.312599276026605,-8.312599276026605,-8.312599276026605,-946.2810810346824,-946.2810810346824,-946.2810810346824,0.0,0.0,0.0,2605.705805070326
60,2018-03-02,3083.9688945190237,1365.8284897383653,3603.0189924787855,3083.9688945190237,3083.9688945190237,-552.2513149921239,-552.2513149921239,-552.2513149921239,476.99571931593067,476.99571931593067,476.99571931593067,-57.95159050509699,-57.95159050509699,-57.95159050509699,-971.2954438029575,-971.2954438029575,-971.2954438029575,0.0,0.0,0.0,2531.7175795269
61,2018-03-03,3084.634022972943,1497.180309065205,3619.704997405961,3084.634022972943,3084.634022972943,-552.1542979601796,-552.1542979601796,-552.1542979601796,476.99571931593067,476.99571931593067,476.99571931593067,-33.50050991350651,-33.50050991350651,-33.50050991350651,-995.6495073626038,-995.6495073626038,-995.6495073626038,0.0,0.0,0.0,2532.4797250127635
62,2018-03-04,3085.2991514268624,1513.230050557008,3653.490530992249,3085.2991514268624,3085.2991514268624,-527.8434101356088,-527.8434101356088,-527.8434101356088,476.99571931593067,476.99571931593067,476.99571931593067,13.971248363603197,13.971248363603197,13.971248363603197,-1018.8103778151428,-1018.8103778151428,-1018.8103778151428,0.0,0.0,0.0,2557.4557412912536
63,2018-03-05,3085.9642798807813,1489.2306387942697,3566.407499673988,3085.9642798807813,3085.9642798807813,-519.2486695814473,-519.2486695814473,-519.2486695814473,476.99571931593067,476.99571931593067,476.99571931593067,44.02141826580093,44.02141826580093,44.02141826580093,-1040.2658071631788,-1040.2658071631788,-1040.2658071631788,0.0,0.0,0.0,2566.715610299334
64,2018-03-06,3086.6294083347007,1552.0394482839686,3538.300774965521,3086.6294083347007,3086.6294083347007,-552.1463589884714,-552.1463589884714,-552.1463589884714,476.99571931593067,476.99571931593067,476.99571931593067,30.398507172830698,30.398507172830698,30.398507172830698,-1059.5405854772328,-1059.5405854772328,-1059.5405854772328,0.0,0.0,0.0,2534.483049346229
65,2018-03-07,3087.2945367886205,1448.2035260903751,3543.0515800725207,3087.2945367886205,3087.2945367886205,-587.8430533393397,-587.8430533393397,-587.8430533393397,476.99571931593067,476.99571931593067,476.99571931593067,11.373525892427681,11.373525892427681,11.373525892427681,-1076.2122985476979,-1076.2122985476979,-1076.2122985476979,0.0,0.0,0.0,2499.4514834492807
66,2018-03-08,3087.9596652425394,1392.741637741301,3456.216292661201,3087.9596652425394,3087.9596652425394,-621.2428284732631,-621.2428284732631,-621.2428284732631,476.99571931593067,476.99571931593067,476.99571931593067,-8.312599275988017,-8.312599275988017,-8.312599275988017,-1089.9259485132059,-1089.9259485132059,-1089.9259485132059,0.0,0.0,0.0,2466.716836769276
67,2018-03-09,3088.6247936964587,1385.580567275198,3495.1530484761506,3088.6247936964587,3088.6247936964587,-681.3628281327169,-681.3628281327169,-681.3628281327169,476.99571931593067,476.99571931593067,476.99571931593067,-57.951590505112314,-57.951590505112314,-57.951590505112314,-1100.406956943535,-1100.406956943535,-1100.406956943535,0.0,0.0,0.0,2407.261965563742
68,2018-03-10,3089.2899221503776,1352.674268328261,3485.238372364903,3089.2899221503776,3089.2899221503776,-663.9768972749833,-663.9768972749833,-663.9768972749833,476.99571931593067,476.99571931593067,476.99571931593067,-33.500509913476606,-33.500509913476606,-33.500509913476606,-1107.4721066774373,-1107.4721066774373,-1107.4721066774373,0.0,0.0,0.0,2425.313024875394
69,2018-03-11,3089.9550506042974,1472.8914329161048,3516.8384457824054,3089.9550506042974,3089.9550506042974,-620.0710618327987,-620.0710618327987,-620.0710618327987,476.99571931593067,476.99571931593067,476.99571931593067,13.971248363511249,13.971248363511249,13.971248363511249,-1111.0380295122407,-1111.0380295122407,-1111.0380295122407,0.0,0.0,0.0,2469.8839887714985
70,2018-03-12,3090.6201788883795,1534.0271355132472,3485.4401256522447,3090.6201788883795,3090.6201788883795,-590.1097727922566,-590.1097727922566,-590.1097727922566,476.99571931593067,476.99571931593067,476.99571931593067,44.02141826583254,44.02141826583254,44.02141826583254,-1111.1269103740199,-1111.1269103740199,-1111.1269103740199,0.0,0.0,0.0,2500.510406096123
71,2018-03-13,3091.285307172462,1457.7218095175995,3581.963828361819,3091.285307172462,3091.285307172462,-600.4749267070611,-600.4749267070611,-600.4749267070611,476.99571931593067,476.99571931593067,476.99571931593067,30.3985071728616,30.3985071728616,30.3985071728616,-1107.8691531958532,-1107.8691531958532,-1107.8691531958532,0.0,0.0,0.0,2490.810380465401
72,2018-03-14,3091.9504354565443,1389.91608564502,3476.601051826064,3091.9504354565443,3091.9504354565443,-613.133592184262,-613.133592184262,-613.133592184262,476.99571931593067,476.99571931593067,476.99571931593067,11.373525892475273,11.373525892475273,11.373525892475273,-1101.5028373926677,-1101.5028373926677,-1101.5028373926677,0.0,0.0,0.0,2478.8168432722823
73,2018-03-15,3092.615563740627,1490.5580971154454,3419.7896030496954,3092.615563740627,3092.615563740627,-623.6867642196347,-623.6867642196347,-623.6867642196347,476.99571931593067,476.99571931593067,476.99571931593067,-8.312599275994609,-8.312599275994609,-8.312599275994609,-1092.3698842595707,-1092.3698842595707,-1092.3698842595707,0.0,0.0,0.0,2468.928799520992
74,2018-03-16,3093.2806920247094,1372.7824483395975,3458.1586582614136,3093.2806920247094,3093.2806920247094,-661.864818480161,-661.864818480161,-661.864818480161,476.99571931593067,476.99571931593067,476.99571931593067,-57.95159050512831,-57.95159050512831,-57.95159050512831,-1080.9089472909632,-1080.9089472909632,-1080.9089472909632,0.0,0.0,0.0,2431.4158735445485
75,2018-03-17,3093.9458203087916,1378.462176065848,3556.87929958595,3093.9458203087916,3093.9458203087916,-624.1499272390358,-624.1499272390358,-624.1499272390358,476.99571931593067,476.99571931593067,476.99571931593067,-33.5005099134467,-33.5005099134467,-33.5005099134467,-1067.6451366415197,-1067.6451366415197,-1067.6451366415197,0.0,0.0,0.0,2469.795893069756
76,2018-03-18,3094.610948592874,1443.6486339628636,3607.942183222218,3094.610948592874,3094.610948592874,-562.2098152736073,-562.2098152736073,-562.2098152736073,476.99571931593067,476.99571931593067,476.99571931593067,13.971248363453071,13.971248363453071,13.971248363453071,-1053.176782952991,-1053.176782952991,-1053.176782952991,0.0,0.0,0.0,2532.4011333192666
