,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
417,2019-02-22,3415.991946912698,2042.5808274933008,4045.467950634673,3415.991946912698,3415.991946912698,-371.76876672203196,-371.76876672203196,-371.76876672203196,476.99571931593067,476.99571931593067,476.99571931593067,-57.951590505119434,-57.951590505119434,-57.951590505119434,-790.8128955328432,-790.8128955328432,-790.8128955328432,0.0,0.0,0.0,3044.223180190666
418,2019-02-23,3417.0598265081226,2021.7564661876906,4047.3129192308493,3417.0598265081226,3417.0598265081226,-362.95355126533383,-362.95355126533383,-362.95355126533383,476.99571931593067,476.99571931593067,476.99571931593067,-33.500509913544334,-33.500509913544334,-33.500509913544334,-806.4487606677202,-806.4487606677202,-806.4487606677202,0.0,0.0,0.0,3054.106275242789
419,2019-02-24,3418.1277061035466,2011.4923324666188,4138.5762918222945,3418.1277061035466,3418.1277061035466,-333.5370869537563,-333.5370869537563,-333.5370869537563,476.99571931593067,476.99571931593067,476.99571931593067,13.97124836354042,13.97124836354042,13.97124836354042,-824.5040546332274,-824.5040546332274,-824.5040546332274,0.0,0.0,0.0,3084.59061914979
420,2019-02-25,3419.195585698971,2012.777734607084,4009.2941792337037,3419.195585698971,3419.195585698971,-323.71355325367875,-323.71355325367875,-323.71355325367875,476.99571931593067,476.99571931593067,476.99571931593067,44.02141826581579,44.02141826581579,44.02141826581579,-844.7306908354252,-844.7306908354252,-844.7306908354252,0.0,0.0,0.0,3095.4820324452926
421,2019-02-26,3420.2634652943952,1884.7981727043825,4026.753063263407,3420.2634652943952,3420.2634652943952,-359.4128387051542,-359.4128387051542,-359.4128387051542,476.99571931593067,476.99571931593067,476.99571931593067,30.398507172796702,30.398507172796702,30.398507172796702,-866.8070651938815,-866.8070651938815,-866.8070651938815,0.0,0.0,0.0,3060.850626589241
422,2019-02-27,3421.33134488982,2030.5867156769584,4063.2706113368854,3421.33134488982,3421.33134488982,-401.9762143122314,-401.9762143122314,-401.9762143122314,476.99571931593067,476.99571931593067,476.99571931593067,11.373525892489663,11.373525892489663,11.373525892489663,-890.3454595206517,-890.3454595206517,-890.3454595206517,0.0,0.0,0.0,3019.355130577588
423,2019-02-28,3422.399224485244,1947.0371330633402,4087.5305105373996,3422.399224485244,3422.399224485244,-446.21866107112015,-446.21866107112015,-446.21866107112015,476.99571931593067,476.99571931593067,476.99571931593067,-8.312599276000398,-8.312599276000398,-8.312599276000398,-914.9017811110502,-914.9017811110502,-914.9017811110502,0.0,0.0,0.0,2976.1805634141238
424,2019-03-01,3423.4671040806684,1782.2860952745864,3912.3665503745965,3423.4671040806684,3423.4671040806684,-520.9432647199119,-520.9432647199119,-520.9432647199119,476.99571931593067,476.99571931593067,476.99571931593067,-57.95159050513475,-57.95159050513475,-57.95159050513475,-939.9873935307077,-939.9873935307077,-939.9873935307077,0.0,0.0,0.0,2902.5238393607565
425,2019-03-02,3424.534983676093,1864.3482223090646,3927.257727167907,3424.534983676093,3424.534983676093,-521.5875136113109,-521.5875136113109,-521.5875136113109,476.99571931593067,476.99571931593067,476.99571931593067,-33.5005099135328,-33.5005099135328,-33.5005099135328,-965.0827230137088,-965.0827230137088,-965.0827230137088,0.0,0.0,0.0,2902.947470064782
426,2019-03-03,3425.602863271517,1947.0355125572203,3987.898416412329,3425.602863271517,3425.602863271517,-498.68529489828984,-498.68529489828984,-498.68529489828984,476.99571931593067,476.99571931593067,476.99571931593067,13.97124836355189,13.97124836355189,13.97124836355189,-989.6522625777724,-989.6522625777724,-989.6522625777724,0.0,0.0,0.0,2926.9175683732274
427,2019-03-04,3426.6707428669415,1846.4484258998225,3943.5076469588207,3426.6707428669415,3426.6707428669415,-492.143406351153,-492.143406351153,-492.143406351153,476.99571931593067,476.99571931593067,476.99571931593067,44.0214182658049,44.0214182658049,44.0214182658049,-1013.1605439328886,-1013.1605439328886,-1013.1605439328886,0.0,0.0,0.0,2934.5273365157886
428,2019-03-05,3427.7386224623656,1966.299314324048,3965.2931761531636,3427.7386224623656,3427.7386224623656,-527.6943807682987,-527.6943807682987,-527.6943807682987,476.99571931593067,476.99571931593067,476.99571931593067,30.398507172860846,30.398507172860846,30.398507172860846,-1035.0886072570902,-1035.0886072570902,-1035.0886072570902,0.0,0.0,0.0,2900.044241694067
429,2019-03-06,3428.80650205779,1770.5586035739766,3809.7324327553515,3428.80650205779,3428.80650205779,-566.5812271358286,-566.5812271358286,-566.5812271358286,476.99571931593067,476.99571931593067,476.99571931593067,11.373525892469885,11.373525892469885,11.373525892469885,-1054.9504723442292,-1054.9504723442292,-1054.9504723442292,0.0,0.0,0.0,2862.2252749219615
430,2019-03-07,3429.8743816532146,1772.2217032960536,3907.395777326766,3429.8743816532146,3429.8743816532146,-603.6259824819227,-603.6259824819227,-603.6259824819227,476.99571931593067,476.99571931593067,476.99571931593067,-8.312599276046143,-8.312599276046143,-8.312599276046143,-1072.3091025218073,-1072.3091025218073,-1072.3091025218073,0.0,0.0,0.0,2826.248399171292
431,2019-03-08,3430.9422612486387,1720.0580175202558,3832.275883907699,3430.9422612486387,3430.9422612486387,-667.7472268890256,-667.7472268890256,-667.7472268890256,476.99571931593067,476.99571931593067,476.99571931593067,-57.95159050515141,-57.95159050515141,-57.95159050515141,-1086.7913556998046,-1086.7913556998046,-1086.7913556998046,0.0,0.0,0.0,2763.195034359613
432,2019-03-09,3432.0101408440632,1715.1176202983665,3911.987787174782,3432.0101408440632,3432.0101408440632,-654.6062257208387,-654.6062257208387,-654.6062257208387,476.99571931593067,476.99571931593067,476.99571931593067,-33.500509913484535,-33.500509913484535,-33.500509913484535,-1098.1014351232848,-1098.1014351232848,-1098.1014351232848,0.0,0.0,0.0,2777.4039151232246
433,2019-03-10,3433.0780204394873,1819.3245634327973,3810.004987942823,3433.0780204394873,3433.0780204394873,-615.065417888483,-615.065417888483,-615.065417888483,476.99571931593067,476.99571931593067,476.99571931593067,13.971248363527488,13.971248363527488,13.971248363527488,-1106.0323855679412,-1106.0323855679412,-1106.0323855679412,0.0,0.0,0.0,2818.0126025510044
434,2019-03-11,3434.145900034912,1810.5016802714995,3877.56033154581,3434.145900034912,3434.145900034912,-589.4580905493685,-589.4580905493685,-589.4580905493685,476.99571931593067,476.99571931593067,476.99571931593067,44.02141826579736,44.02141826579736,44.02141826579736,-1110.4752281310966,-1110.4752281310966,-1110.4752281310966,0.0,0.0,0.0,2844.6878094855433
435,2019-03-12,3435.213779630336,1862.446060027649,3899.486831002821,3435.213779630336,3435.213779630336,-604.0311607632306,-604.0311607632306,-604.0311607632306,476.99571931593067,476.99571931593067,476.99571931593067,30.398507172815734,30.398507172815734,30.398507172815734,-1111.4253872519769,-1111.4253872519769,-1111.4253872519769,0.0,0.0,0.0,2831.1826188671052
436,2019-03-13,3436.2816592257604,1753.1731762279753,3756.034885133263,3436.2816592257604,3436.2816592257604,-620.6168903979506,-620.6168903979506,-620.6168903979506,476.99571931593067,476.99571931593067,476.99571931593067,11.373525892450107,11.373525892450107,11.373525892450107,-1108.9861356063311,-1108.9861356063311,-1108.9861356063311,0.0,0.0,0.0,2815.66476882781
437,2019-03-14,3437.3495388211845,1796.6244447759154,3781.048637362233,3437.3495388211845,3437.3495388211845,-634.6857440817306,-634.6857440817306,-634.6857440817306,476.99571931593067,476.99571931593067,476.99571931593067,-8.312599276091891,-8.312599276091891,-8.312599276091891,-1103.3688641215695,-1103.3688641215695,-1103.3688641215695,0.0,0.0,0.0,2802.663794739454
438,2019-03-15,3438.417418416609,1737.2927702474503,3760.210122995315,3438.417418416609,3438.417418416609,-675.8459445159297,-675.8459445159297,-675.8459445159297,476.99571931593067,476.99571931593067,476.99571931593067,-57.95159050507951,-57.95159050507951,-57.95159050507951,-1094.8900733267808,-1094.8900733267808,-1094.8900733267808,0.0,0.0,0.0,2762.5714739006794
439,2019-03-16,3439.4852980120336,1851.7762383734857,3801.869178600857,3439.4852980120336,3439.4852980120336,-640.469866716065,-640.469866716065,-640.469866716065,476.99571931593067,476.99571931593067,476.99571931593067,-33.50050991354849,-33.50050991354849,-33.50050991354849,-1083.965076118447,-1083.965076118447,-1083.965076118447,0.0,0.0,0.0,2799.0154312959685
440,2019-03-17,3440.5531776074577,1795.6832228089122,3892.560613705462,3440.5531776074577,3440.5531776074577,-580.1315304298116,-580.1315304298116,-580.1315304298116,476.99571931593067,476.99571931593067,476.99571931593067,13.97124836353896,13.97124836353896,13.97124836353896,-1071.098498109281,-1071.098498109281,-1071.098498109281,0.0,0.0,0.0,2860.4216471776463
441,2019-03-18,3441.621057202882,1924.9015399969994,4002.2026403671143,3441.621057202882,3441.621057202882,-535.8546197219869,-535.8546197219869,-535.8546197219869,476.99571931593067,476.99571931593067,476.99571931593067,44.021418265828956,44.021418265828956,44.021418265828956,-1056.8717573037463,-1056.8717573037463,-1056.8717573037463,0.0,0.0,0.0,2905.7664374808955
442,2019-03-19,3442.6889367983063,1888.8824107012222,3912.915389951102,3442.6889367983063,3442.6889367983063,-534.5335706120442,-534.5335706120442,-534.5335706120442,476.99571931593067,476.99571931593067,476.99571931593067,30.398507172856174,30.398507172856174,30.398507172856174,-1041.927797100831,-1041.927797100831,-1041.927797100831,0.0,0.0,0.0,2908.155366186262
443,2019-03-20,3443.756816393731,1895.1929209732787,3940.53338835471,3443.756816393731,3443.756816393731,-538.5841876547544,-538.5841876547544,-538.5841876547544,476.99571931593067,476.99571931593067,476.99571931593067,11.373525892464945,11.373525892464945,11.373525892464945,-1026.95343286315,-1026.95343286315,-1026.95343286315,0.0,0.0,0.0,2905.1726287389765
444,2019-03-21,3444.8246959891553,1867.8486192168687,3969.044818004803,3444.8246959891553,3444.8246959891553,-543.9766298613143,-543.9766298613143,-543.9766298613143,476.99571931593067,476.99571931593067,476.99571931593067,-8.312599276014147,-8.312599276014147,-8.312599276014147,-1012.6597499012307,-1012.6597499012307,-1012.6597499012307,0.0,0.0,0.0,2900.848066127841
445,2019-03-22,3445.8925755845794,1795.1702386930021,3902.5160010477302,3445.8925755845794,3445.8925755845794,-580.7169285367816,-580.7169285367816,-580.7169285367816,476.99571931593067,476.99571931593067,476.99571931593067,-57.9515905050955,-57.9515905050955,-57.9515905050955,-999.7610573476167,-999.7610573476167,-999.7610573476167,0.0,0.0,0.0,2865.1756470477976
446,2019-03-23,3446.960455180004,1861.5471291850158,3889.3152373653706,3446.960455180004,3446.960455180004,-545.4577465279922,-545.4577465279922,-545.4577465279922,476.99571931593067,476.99571931593067,476.99571931593067,-33.50050991351859,-33.50050991351859,-33.50050991351859,-988.9529559304043,-988.9529559304043,-988.9529559304043,0.0,0.0,0.0,2901.5027086520117
447,2019-03-24,3448.028334775428,1916.9853723236631,4077.2398071654734,3448.028334775428,3448.028334775428,-489.9231486958744,-489.9231486958744,-489.9231486958744,476.99571931593067,476.99571931593067,476.99571931593067,13.97124836358421,13.97124836358421,13.97124836358421,-980.8901163753892,-980.8901163753892,-980.8901163753892,0.0,0.0,0.0,2958.1051860795537
448,2019-03-25,3449.0962143708525,1943.6260446930105,3993.6044151692613,3449.0962143708525,3449.0962143708525,-455.1472501262787,-455.1472501262787,-455.1472501262787,476.99571931593067,476.99571931593067,476.99571931593067,44.02141826577559,44.02141826577559,44.02141826577559,-976.1643877079848,-976.1643877079848,-976.1643877079848,0.0,0.0,0.0,2993.9489642445737
449,2019-03-26,3450.164093966277,1886.8624875230357,3984.2984539854574,3450.164093966277,3450.164093966277,-467.88963373026087,-467.88963373026087,-467.88963373026087,476.99571931593067,476.99571931593067,476.99571931593067,30.3985071728443,30.3985071728443,30.3985071728443,-975.2838602190358,-975.2838602190358,-975.2838602190358,0.0,0.0,0.0,2982.2744602360162
450,2019-03-27,3451.231973778144,1927.166325801167,4066.398803287047,3451.231973778144,3451.231973778144,-490.2842506480882,-490.2842506480882,-490.2842506480882,476.99571931593067,476.99571931593067,476.99571931593067,11.373525892443316,11.373525892443316,11.373525892443316,-978.6534958564621,-978.6534958564621,-978.6534958564621,0.0,0.0,0.0,2960.9477231300557
451,2019-03-28,3452.2998535900106,1801.4698046004241,4044.01482820109,3452.2998535900106,3452.2998535900106,-517.8747893603917,-517.8747893603917,-517.8747893603917,476.99571931593067,476.99571931593067,476.99571931593067,-8.312599276059895,-8.312599276059895,-8.312599276059895,-986.5579094002624,-986.5579094002624,-986.5579094002624,0.0,0.0,0.0,2934.425064229619
452,2019-03-29,3453.367733401878,1817.4691982714912,3934.9205877659797,3453.367733401878,3453.367733401878,-580.1027087089768,-580.1027087089768,-580.1027087089768,476.99571931593067,476.99571931593067,476.99571931593067,-57.951590505110815,-57.951590505110815,-57.951590505110815,-999.1468375197966,-999.1468375197966,-999.1468375197966,0.0,0.0,0.0,2873.265024692901
453,2019-03-30,3454.4356132137445,1838.2073091521595,3900.432575579596,3454.4356132137445,3454.4356132137445,-572.9285613612955,-572.9285613612955,-572.9285613612955,476.99571931593067,476.99571931593067,476.99571931593067,-33.50050991348869,-33.50050991348869,-33.50050991348869,-1016.4237707637374,-1016.4237707637374,-1016.4237707637374,0.0,0.0,0.0,2881.507051852449
454,2019-03-31,3455.5034930256115,1876.72434868089,4017.3415134026127,3455.5034930256115,3455.5034930256115,-547.2711795124865,-547.2711795124865,-547.2711795124865,476.99571931593067,476.99571931593067,476.99571931593067,13.971248363595674,13.971248363595674,13.971248363595674,-1038.2381471920128,-1038.2381471920128,-1038.2381471920128,0.0,0.0,0.0,2908.232313513125
455,2019-04-01,3456.5713728374785,1874.5805895716044,3918.465797847712,3456.5713728374785,3456.5713728374785,-543.2642800804233,-543.2642800804233,-543.2642800804233,476.99571931593067,476.99571931593067,476.99571931593067,44.02141826581385,44.02141826581385,44.02141826581385,-1064.2814176621678,-1064.2814176621678,-1064.2814176621678,0.0,0.0,0.0,2913.307092757055
456,2019-04-02,3457.6392526493455,1787.6348652521729,3857.7693549292644,3457.6392526493455,3457.6392526493455,-586.6929675402989,-586.6929675402989,-586.6929675402989,476.99571931593067,476.99571931593067,476.99571931593067,30.398507172841978,30.398507172841978,30.398507172841978,-1094.0871940290715,-1094.0871940290715,-1094.0871940290715,0.0,0.0,0.0,2870.9462851090466
457,2019-04-03,3458.707132461212,1761.5757811856172,3857.856896460754,3458.707132461212,3458.707132461212,-638.6663400967353,-638.6663400967353,-638.6663400967353,476.99571931593067,476.99571931593067,476.99571931593067,11.373525892458158,11.373525892458158,11.373525892458158,-1127.0355853051242,-1127.0355853051242,-1127.0355853051242,0.0,0.0,0.0,2820.0407923644766
458,2019-04-04,3459.775012273079,1756.9160708374554,3821.8975942787647,3459.775012273079,3459.775012273079,-693.6785959793253,-693.6785959793253,-693.6785959793253,476.99571931593067,476.99571931593067,476.99571931593067,-8.312599276086065,-8.312599276086065,-8.312599276086065,-1162.3617160191698,-1162.3617160191698,-1162.3617160191698,0.0,0.0,0.0,2766.0964162937535
459,2019-04-05,3460.842892084946,1700.7123619947631,3759.6101546098816,3460.842892084946,3460.842892084946,-780.1241797807743,-780.1241797807743,-780.1241797807743,476.99571931593067,476.99571931593067,476.99571931593067,-57.95159050512747,-57.95159050512747,-57.95159050512747,-1199.1683085915774,-1199.1683085915774,-1199.1683085915774,0.0,0.0,0.0,2680.7187123041717
460,2019-04-06,3461.9107718968125,1663.3995097534694,3725.309664783865,3461.9107718968125,3461.9107718968125,-792.9468912033169,-792.9468912033169,-792.9468912033169,476.99571931593067,476.99571931593067,476.99571931593067,-33.50050991353427,-33.50050991353427,-33.50050991353427,-1236.4421006057132,-1236.4421006057132,-1236.4421006057132,0.0,0.0,0.0,2668.9638806934954
461,2019-04-07,3462.9786517086795,1650.1936718091495,3665.811557595108,3462.9786517086795,3462.9786517086795,-782.1067937827132,-782.1067937827132,-782.1067937827132,476.99571931593067,476.99571931593067,476.99571931593067,13.971248363571274,13.971248363571274,13.971248363571274,-1273.073761462215,-1273.073761462215,-1273.073761462215,0.0,0.0,0.0,2680.871857925966
462,2019-04-08,3464.0465315205465,1694.098164870742,3770.900703386891,3464.0465315205465,3464.0465315205465,-786.8637364475242,-786.8637364475242,-786.8637364475242,476.99571931593067,476.99571931593067,476.99571931593067,44.02141826584546,44.02141826584546,44.02141826584546,-1307.8808740293002,-1307.8808740293002,-1307.8808740293002,0.0,0.0,0.0,2677.182795073022
463,2019-04-09,3465.1144113324135,1597.6037012518493,3751.22531374716,3465.1144113324135,3465.1144113324135,-832.2392318542182,-832.2392318542182,-832.2392318542182,476.99571931593067,476.99571931593067,476.99571931593067,30.39850717283964,30.39850717283964,30.39850717283964,-1339.6334583429884,-1339.6334583429884,-1339.6334583429884,0.0,0.0,0.0,2632.875179478195
464,2019-04-10,3466.18229114428,1572.849580471875,3620.892811789531,3466.18229114428,3466.18229114428,-878.7121934876085,-878.7121934876085,-878.7121934876085,476.99571931593067,476.99571931593067,476.99571931593067,11.373525892438375,11.373525892438375,11.373525892438375,-1367.0814386959776,-1367.0814386959776,-1367.0814386959776,0.0,0.0,0.0,2587.4700976566714
465,2019-04-11,3467.250170956147,1484.4955339988505,3721.8827697080465,3467.250170956147,3467.250170956147,-920.3002747420896,-920.3002747420896,-920.3002747420896,476.99571931593067,476.99571931593067,476.99571931593067,-8.312599276112234,-8.312599276112234,-8.312599276112234,-1388.983394781908,-1388.983394781908,-1388.983394781908,0.0,0.0,0.0,2546.9498962140574
466,2019-04-12,3468.318050768014,1408.2646088221702,3573.0376915983684,3468.318050768014,3468.318050768014,-985.0917649332232,-985.0917649332232,-985.0917649332232,476.99571931593067,476.99571931593067,476.99571931593067,-57.951590505099176,-57.951590505099176,-57.951590505099176,-1404.1358937440546,-1404.1358937440546,-1404.1358937440546,0.0,0.0,0.0,2483.226285834791
467,2019-04-13,3469.385930579881,1509.1866547393133,3563.0088717965646,3469.385930579881,3469.385930579881,-967.9074649495266,-967.9074649495266,-967.9074649495266,476.99571931593067,476.99571931593067,476.99571931593067,-33.50050991352274,-33.50050991352274,-33.50050991352274,-1411.4026743519344,-1411.4026743519344,-1411.4026743519344,0.0,0.0,0.0,2501.4784656303545
468,2019-04-14,3470.4538103917475,1491.5138080024965,3559.2840409957116,3470.4538103917475,3470.4538103917475,-918.7759802973198,-918.7759802973198,-918.7759802973198,476.99571931593067,476.99571931593067,476.99571931593067,13.971248363582747,13.971248363582747,13.971248363582747,-1409.7429479768332,-1409.7429479768332,-1409.7429479768332,0.0,0.0,0.0,2551.677830094428
469,2019-04-15,3471.521690203615,1548.0838511038025,3611.7712704803685,3471.521690203615,3471.521690203615,-877.2209563074211,-877.2209563074211,-877.2209563074211,476.99571931593067,476.99571931593067,476.99571931593067,44.021418265792086,44.021418265792086,44.021418265792086,-1398.2380938891438,-1398.2380938891438,-1398.2380938891438,0.0,0.0,0.0,2594.300733896194
470,2019-04-16,3472.5895700154815,1532.5279888957825,3684.60158676411,3472.5895700154815,3472.5895700154815,-868.7218319933172,-868.7218319933172,-868.7218319933172,476.99571931593067,476.99571931593067,476.99571931593067,30.39850717283732,30.39850717283732,30.39850717283732,-1376.116058482085,-1376.116058482085,-1376.116058482085,0.0,0.0,0.0,2603.8677380221643
471,2019-04-17,3473.6574498273485,1583.8385032585695,3723.4358791132145,3473.6574498273485,3473.6574498273485,-854.4035734112481,-854.4035734112481,-854.4035734112481,476.99571931593067,476.99571931593067,476.99571931593067,11.373525892485977,11.373525892485977,11.373525892485977,-1342.7728186196646,-1342.7728186196646,-1342.7728186196646,0.0,0.0,0.0,2619.2538764161004
472,2019-04-18,3474.7253296392155,1704.3039518589699,3722.812440060441,3474.7253296392155,3474.7253296392155,-829.1072171534522,-829.1072171534522,-829.1072171534522,476.99571931593067,476.99571931593067,476.99571931593067,-8.312599275969735,-8.312599275969735,-8.312599275969735,-1297.7903371934128,-1297.7903371934128,-1297.7903371934128,0.0,0.0,0.0,2645.618112485763
473,2019-04-19,3475.7932094510825,1656.8352392979311,3693.184652809467,3475.7932094510825,3475.7932094510825,-821.9063936335162,-821.9063936335162,-821.9063936335162,476.99571931593067,476.99571931593067,476.99571931593067,-57.9515905051145,-57.9515905051145,-57.9515905051145,-1240.9505224443321,-1240.9505224443321,-1240.9505224443321,0.0,0.0,0.0,2653.8868158175665
474,2019-04-20,3476.861089262949,1671.7283790391318,3804.0692286696903,3476.861089262949,3476.861089262949,-728.7495901353597,-728.7495901353597,-728.7495901353597,476.99571931593067,476.99571931593067,476.99571931593067,-33.50050991347446,-33.50050991347446,-33.50050991347446,-1172.2447995378157,-1172.2447995378157,-1172.2447995378157,0.0,0.0,0.0,2748.1114991275895
475,2019-04-21,3477.928969074816,1782.2336568157248,3919.328589116777,3477.928969074816,3477.928969074816,-600.9120430555689,-600.9120430555689,-600.9120430555689,476.99571931593067,476.99571931593067,476.99571931593067,13.971248363627991,13.971248363627991,13.971248363627991,-1091.8790107351276,-1091.8790107351276,-1091.8790107351276,0.0,0.0,0.0,2877.016926019247
476,2019-04-22,3478.996848886683,1926.8133579617565,3978.305725259017,3478.996848886683,3478.996848886683,-479.2563389081809,-479.2563389081809,-479.2563389081809,476.99571931593067,476.99571931593067,476.99571931593067,44.02141826582702,44.02141826582702,44.02141826582702,-1000.2734764899385,-1000.2734764899385,-1000.2734764899385,0.0,0.0,0.0,2999.740509978502
477,2019-04-23,3480.06472869855,2049.248834090399,4135.884239015509,3480.06472869855,3480.06472869855,-390.66394433396715,-390.66394433396715,-390.66394433396715,476.99571931593067,476.99571931593067,476.99571931593067,30.39850717282544,30.39850717282544,30.39850717282544,-898.0581708227231,-898.0581708227231,-898.0581708227231,0.0,0.0,0.0,3089.4007843645827
478,2019-04-24,3481.1326085104165,2094.64466677017,4202.297966568508,3481.1326085104165,3481.1326085104165,-297.69384201065884,-297.69384201065884,-297.69384201065884,476.99571931593067,476.99571931593067,476.99571931593067,11.373525892431585,11.373525892431585,11.373525892431585,-786.0630872190211,-786.0630872190211,-786.0630872190211,0.0,0.0,0.0,3183.4387664997575
479,2019-04-25,3482.2004883222835,2238.848094580662,4364.813222075412,3482.2004883222835,3482.2004883222835,-196.62087271523566,-196.62087271523566,-196.62087271523566,476.99571931593067,476.99571931593067,476.99571931593067,-8.31259927601548,-8.31259927601548,-8.31259927601548,-665.3039927551508,-665.3039927551508,-665.3039927551508,0.0,0.0,0.0,3285.579615607048
480,2019-04-26,3483.2683681341505,2312.7546361425866,4388.242000194561,3483.2683681341505,3483.2683681341505,-117.91975616510165,-117.91975616510165,-117.91975616510165,476.99571931593067,476.99571931593067,476.99571931593067,-57.95159050513117,-57.95159050513117,-57.95159050513117,-536.9638849759011,-536.9638849759011,-536.9638849759011,0.0,0.0,0.0,3365.3486119690488
481,2019-04-27,3484.3362479460175,2511.68988069913,4517.428204362413,3484.3362479460175,3484.3362479460175,41.124634321102725,41.124634321102725,41.124634321102725,476.99571931593067,476.99571931593067,476.99571931593067,-33.50050991344457,-33.50050991344457,-33.50050991344457,-402.3705750813834,-402.3705750813834,-402.3705750813834,0.0,0.0,0.0,3525.4608822671203
482,2019-04-28,3485.404127757884,2693.792282845308,4800.389998488324,3485.404127757884,3485.404127757884,227.9960483533007,227.9960483533007,227.9960483533007,476.99571931593067,476.99571931593067,476.99571931593067,13.971248363466396,13.971248363466396,13.971248363466396,-262.97091932609635,-262.97091932609635,-262.97091932609635,0.0,0.0,0.0,3713.400176111185
483,2019-04-29,3486.4720075697505,2890.43720557689,4910.77456292992,3486.4720075697505,3486.4720075697505,400.7148320245741,400.7148320245741,400.7148320245741,476.99571931593067,476.99571931593067,476.99571931593067,44.021418265816145,44.021418265816145,44.021418265816145,-120.30230555717269,-120.30230555717269,-120.30230555717269,0.0,0.0,0.0,3887.1868395943247
484,2019-04-30,3487.5398876099252,3028.696641863827,5034.550985330232,3487.5398876099252,3487.5398876099252,531.432155247642,531.432155247642,531.432155247642,476.99571931593067,476.99571931593067,476.99571931593067,30.398507172865884,30.398507172865884,30.398507172865884,24.037928758845368,24.037928758845368,24.037928758845368,0.0,0.0,0.0,4018.9720428575674
485,2019-05-01,3488.607767650099,3163.5733768642235,5176.248681579556,3488.607767650099,3488.607767650099,656.7936639106358,656.7936639106358,656.7936639106358,476.99571931593067,476.99571931593067,476.99571931593067,11.37352589244642,11.37352589244642,11.37352589244642,168.4244187022588,168.4244187022588,168.4244187022588,0.0,0.0,0.0,4145.401431560735
486,2019-05-02,3489.6756476902733,3212.1910116300423,5258.467047049561,3489.6756476902733,3489.6756476902733,779.9193928415352,779.9193928415352,779.9193928415352,476.99571931593067,476.99571931593067,476.99571931593067,-8.312599276022073,-8.312599276022073,-8.312599276022073,311.2362728016266,311.2362728016266,311.2362728016266,0.0,0.0,0.0,4269.595040531809
487,2019-05-03,3490.743527730447,3348.124801830141,5347.236707681173,3490.743527730447,3490.743527730447,869.9335066024079,869.9335066024079,869.9335066024079,476.99571931593067,476.99571931593067,476.99571931593067,-57.951590505102864,-57.951590505102864,-57.951590505102864,450.88937779158016,450.88937779158016,450.88937779158016,0.0,0.0,0.0,4360.677034332855
488,2019-05-04,3491.8114077706214,3411.0269914923906,5498.346582730811,3491.8114077706214,3491.8114077706214,1029.3629483666712,1029.3629483666712,1029.3629483666712,476.99571931593067,476.99571931593067,476.99571931593067,-33.50050991349016,-33.50050991349016,-33.50050991349016,585.8677389642306,585.8677389642306,585.8677389642306,0.0,0.0,0.0,4521.174356137292
489,2019-05-05,3492.8792878107956,3642.0699525799428,5792.558136794084,3492.8792878107956,3492.8792878107956,1205.7200820060862,1205.7200820060862,1205.7200820060862,476.99571931593067,476.99571931593067,476.99571931593067,13.971248363511645,13.971248363511645,13.971248363511645,714.753114326644,714.753114326644,714.753114326644,0.0,0.0,0.0,4698.599369816882
490,2019-05-06,3493.9471678509694,3849.4115363404503,5856.684814584697,3493.9471678509694,3493.9471678509694,1357.2693839250119,1357.2693839250119,1357.2693839250119,476.99571931593067,476.99571931593067,476.99571931593067,44.02141826584775,44.02141826584775,44.02141826584775,836.2522463432335,836.2522463432335,836.2522463432335,0.0,0.0,0.0,4851.216551775981
491,2019-05-07,3495.0150478911432,3986.749109577728,5993.249760527081,3495.0150478911432,3495.0150478911432,1456.6152849578186,1456.6152849578186,1456.6152849578186,476.99571931593067,476.99571931593067,476.99571931593067,30.39850717282077,30.39850717282077,30.39850717282077,949.2210584690672,949.2210584690672,949.2210584690672,0.0,0.0,0.0,4951.630332848962
492,2019-05-08,3496.0829279313175,4096.1083939848995,6101.7959854528,3496.0829279313175,3496.0829279313175,1541.0545084271064,1541.0545084271064,1541.0545084271064,476.99571931593067,476.99571931593067,476.99571931593067,11.373525892426647,11.373525892426647,11.373525892426647,1052.6852632187492,1052.6852632187492,1052.6852632187492,0.0,0.0,0.0,5037.137436358424
493,2019-05-09,3497.1508079714918,4082.2570961041692,6163.056532835888,3497.1508079714918,3497.1508079714918,1614.540042032929,1614.540042032929,1614.540042032929,476.99571931593067,476.99571931593067,476.99571931593067,-8.312599275983484,-8.312599275983484,-8.312599275983484,1145.8569219929818,1145.8569219929818,1145.8569219929818,0.0,0.0,0.0,5111.690850004421
494,2019-05-10,3498.218688011666,4169.672402954685,6210.366082417545,3498.218688011666,3498.218688011666,1647.1907305905113,1647.1907305905113,1647.1907305905113,476.99571931593067,476.99571931593067,476.99571931593067,-57.951590505118865,-57.951590505118865,-57.951590505118865,1228.1466017796997,1228.1466017796997,1228.1466017796997,0.0,0.0,0.0,5145.4094186021775
