,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
353,2018-12-20,3827.724953363232,1503.9007842862031,3588.4048708329096,3827.724953363232,3827.724953363232,-1296.9374648931423,-1296.9374648931423,-1296.9374648931423,-8.307616351772687,-8.307616351772687,-8.307616351772687,-1288.6298485413697,-1288.6298485413697,-1288.6298485413697,0.0,0.0,0.0,2530.7874884700896
354,2018-12-21,3828.785889311305,1425.0093945650697,3490.351970734296,3828.785889311305,3828.785889311305,-1333.4765492642362,-1333.4765492642362,-1333.4765492642362,-57.944861853639026,-57.944861853639026,-57.944861853639026,-1275.531687410597,-1275.531687410597,-1275.531687410597,0.0,0.0,0.0,2495.309340047069
355,2018-12-22,3829.846825259378,1419.9370041849104,3535.3553101022067,3829.846825259378,3829.846825259378,-1296.822115021145,-1296.822115021145,-1296.822115021145,-33.52873244892642,-33.52873244892642,-33.52873244892642,-1263.2933825722187,-1263.2933825722187,-1263.2933825722187,0.0,0.0,0.0,2533.0247102382327
356,2018-12-23,3830.9077612074507,1588.8831755242456,3624.884702136784,3830.9077612074507,3830.9077612074507,-1237.7777569493865,-1237.7777569493865,-1237.7777569493865,13.899320576767975,13.899320576767975,13.899320576767975,-1251.6770775261543,-1251.6770775261543,-1251.6770775261543,0.0,0.0,0.0,2593.130004258064
357,2018-12-24,3831.9686971555234,1624.5660285651952,3716.402320173513,3831.9686971555234,3831.9686971555234,-1196.3588943709415,-1196.3588943709415,-1196.3588943709415,44.06265536707944,44.06265536707944,44.06265536707944,-1240.421549738021,-1240.421549738021,-1240.421549738021,0.0,0.0,0.0,2635.609802784582
358,2018-12-25,3833.0296331035966,1579.741541433591,3714.410222173524,3833.0296331035966,3833.0296331035966,-1198.8301379258357,-1198.8301379258357,-1198.8301379258357,30.423389470737725,30.423389470737725,30.423389470737725,-1229.2535273965734,-1229.2535273965734,-1229.2535273965734,0.0,0.0,0.0,2634.1994951777606
359,2018-12-26,3834.0905690516693,1622.6314518830065,3688.8941900327154,3834.0905690516693,3834.0905690516693,-1206.5033143375954,-1206.5033143375954,-1206.5033143375954,11.39584523982204,11.39584523982204,11.39584523982204,-1217.8991595774175,-1217.8991595774175,-1217.8991595774175,0.0,0.0,0.0,2627.587254714074
360,2018-12-27,3835.151504999742,1584.3627221177821,3629.039206540863,3835.151504999742,3835.151504999742,-1214.40287758955,-1214.40287758955,-1214.40287758955,-8.307616351818538,-8.307616351818538,-8.307616351818538,-1206.0952612377316,-1206.0952612377316,-1206.0952612377316,0.0,0.0,0.0,2620.748627410192
361,2018-12-28,3836.2124409478142,1541.168668217991,3471.063045918516,3836.2124409478142,3836.2124409478142,-1251.5448276853456,-1251.5448276853456,-1251.5448276853456,-57.944861853655894,-57.944861853655894,-57.944861853655894,-1193.5999658316896,-1193.5999658316896,-1193.5999658316896,0.0,0.0,0.0,2584.667613262469
362,2018-12-29,3837.2733768958874,1549.0128047263074,3702.8120431483003,3837.2733768958874,3837.2733768958874,-1213.7311736620577,-1213.7311736620577,-1213.7311736620577,-33.528732448896534,-33.528732448896534,-33.528732448896534,-1180.2024412131611,-1180.2024412131611,-1180.2024412131611,0.0,0.0,0.0,2623.5422032338297
363,2018-12-30,3838.33431284396,1660.6727098416713,3730.004135321607,3838.33431284396,3838.33431284396,-1151.8320375819467,-1151.8320375819467,-1151.8320375819467,13.899320576709723,13.899320576709723,13.899320576709723,-1165.7313581586563,-1165.7313581586563,-1165.7313581586563,0.0,0.0,0.0,2686.5022752620134
364,2018-12-31,3839.3952487920333,1724.7144217464713,3772.1434413732236,3839.3952487920333,3839.3952487920333,-1105.9991887636554,-1105.9991887636554,-1105.9991887636554,44.06265536706861,44.06265536706861,44.06265536706861,-1150.061844130724,-1150.061844130724,-1150.061844130724,0.0,0.0,0.0,2733.396060028378
365,2019-01-01,3840.456184740106,1643.453166102039,3803.819362995168,3840.456184740106,3840.456184740106,-1102.69731697633,-1102.69731697633,-1102.69731697633,30.423389470692534,30.423389470692534,30.423389470692534,-1133.1207064470225,-1133.1207064470225,-1133.1207064470225,0.0,0.0,0.0,2737.758867763776
366,2019-01-02,3841.5171206881787,1653.3260201643798,3787.225439279073,3841.5171206881787,3841.5171206881787,-1103.4939218839174,-1103.4939218839174,-1103.4939218839174,11.395845239836953,11.395845239836953,11.395845239836953,-1114.8897671237544,-1114.8897671237544,-1114.8897671237544,0.0,0.0,0.0,2738.0231988042615
367,2019-01-03,3842.578056636252,1660.5844530001557,3743.748705816701,3842.578056636252,3842.578056636252,-1103.7148308399333,-1103.7148308399333,-1103.7148308399333,-8.307616351760366,-8.307616351760366,-8.307616351760366,-1095.4072144881727,-1095.4072144881727,-1095.4072144881727,0.0,0.0,0.0,2738.8632257963186
368,2019-01-04,3843.6389925843246,1726.529841407154,3761.8511438385926,3843.6389925843246,3843.6389925843246,-1132.7118040420994,-1132.7118040420994,-1132.7118040420994,-57.94486185362745,-57.94486185362745,-57.94486185362745,-1074.766942188472,-1074.766942188472,-1074.766942188472,0.0,0.0,0.0,2710.927188542225
369,2019-01-05,3844.6999285323973,1686.8420522999288,3754.772406984676,3844.6999285323973,3844.6999285323973,-1086.644644827403,-1086.644644827403,-1086.644644827403,-33.528732448942144,-33.528732448942144,-33.528732448942144,-1053.115912378461,-1053.115912378461,-1053.115912378461,0.0,0.0,0.0,2758.0552837049945
370,2019-01-06,3845.7608644804704,1744.4107085172673,3840.6725331655,3845.7608644804704,3845.7608644804704,-1016.7503239762121,-1016.7503239762121,-1016.7503239762121,13.899320576754993,13.899320576754993,13.899320576754993,-1030.6496445529672,-1030.6496445529672,-1030.6496445529672,0.0,0.0,0.0,2829.010540504258
371,2019-01-07,3846.821800428543,1810.5959620423207,3928.143040365411,3846.821800428543,3846.821800428543,-963.5433372950364,-963.5433372950364,-963.5433372950364,44.06265536710027,44.06265536710027,44.06265536710027,-1007.6059926621367,-1007.6059926621367,-1007.6059926621367,0.0,0.0,0.0,2883.2784631335066
372,2019-01-08,3847.882736376616,1884.9804803873037,3958.0771233049677,3847.882736376616,3847.882736376616,-953.8340393848421,-953.8340393848421,-953.8340393848421,30.423389470733067,30.423389470733067,30.423389470733067,-984.2574288555752,-984.2574288555752,-984.2574288555752,0.0,0.0,0.0,2894.048696991774
373,2019-01-09,3848.943672324689,1914.8848512945751,4017.0557185514726,3848.943672324689,3848.943672324689,-949.506255459315,-949.506255459315,-949.506255459315,11.395845239817131,11.395845239817131,11.395845239817131,-960.902100699132,-960.902100699132,-960.902100699132,0.0,0.0,0.0,2899.437416865374
374,2019-01-10,3850.0046082727617,1833.6514452003698,3870.6394796689237,3850.0046082727617,3850.0046082727617,-946.1615848169655,-946.1615848169655,-946.1615848169655,-8.30761635170219,-8.30761635170219,-8.30761635170219,-937.8539684652633,-937.8539684652633,-937.8539684652633,0.0,0.0,0.0,2903.8430234557964
375,2019-01-11,3851.0655442208345,1850.857928917259,3921.7249725541424,3851.0655442208345,3851.0655442208345,-973.3772207020542,-973.3772207020542,-973.3772207020542,-57.94486185364349,-57.94486185364349,-57.94486185364349,-915.4323588484108,-915.4323588484108,-915.4323588484108,0.0,0.0,0.0,2877.68832351878
376,2019-01-12,3852.1264801689076,1922.5027836662066,3928.284468312539,3852.1264801689076,3852.1264801689076,-927.4800227207628,-927.4800227207628,-927.4800227207628,-33.5287324489305,-33.5287324489305,-33.5287324489305,-893.9512902718324,-893.9512902718324,-893.9512902718324,0.0,0.0,0.0,2924.6464574481447
377,2019-01-13,3853.1874161169803,1920.1787487732454,3961.6962912022595,3853.1874161169803,3853.1874161169803,-859.8096116475639,-859.8096116475639,-859.8096116475639,13.899320576663037,13.899320576663037,13.899320576663037,-873.7089322242269,-873.7089322242269,-873.7089322242269,0.0,0.0,0.0,2993.3778044694163
378,2019-01-14,3854.248352065053,1992.9900320759587,4150.966823356358,3854.248352065053,3854.248352065053,-810.9149012082592,-810.9149012082592,-810.9149012082592,44.06265536704695,44.06265536704695,44.06265536704695,-854.9775565753062,-854.9775565753062,-854.9775565753062,0.0,0.0,0.0,3043.333450856794
379,2019-01-15,3855.309288013126,2054.58937490163,4107.064543681897,3855.309288013126,3855.309288013126,-807.5709332164375,-807.5709332164375,-807.5709332164375,30.42338947072116,30.42338947072116,30.42338947072116,-837.9943226871586,-837.9943226871586,-837.9943226871586,0.0,0.0,0.0,3047.738354796689
380,2019-01-16,3856.370223961199,1910.1070632285096,4109.172776068312,3856.370223961199,3856.370223961199,-811.5573656532285,-811.5573656532285,-811.5573656532285,11.395845239830129,11.395845239830129,11.395845239830129,-822.9532108930588,-822.9532108930588,-822.9532108930588,0.0,0.0,0.0,3044.8128583079706
381,2019-01-17,3857.4311702772,2107.0324681517022,4132.519686402888,3857.4311702772,3857.4311702772,-818.305997737328,-818.305997737328,-818.305997737328,-8.30761635172831,-8.30761635172831,-8.30761635172831,-809.9983813855997,-809.9983813855997,-809.9983813855997,0.0,0.0,0.0,3039.1251725398724
382,2019-01-18,3858.492116593201,1932.1452804575938,4017.378543032001,3858.492116593201,3858.492116593201,-857.1640508051855,-857.1640508051855,-857.1640508051855,-57.94486185365872,-57.94486185365872,-57.94486185365872,-799.2191889515268,-799.2191889515268,-799.2191889515268,0.0,0.0,0.0,3001.3280657880155
383,2019-01-19,3859.5530629092023,1996.9822749388852,4039.0620016861017,3859.5530629092023,3859.5530629092023,-824.1757622065467,-824.1757622065467,-824.1757622065467,-33.528732448882366,-33.528732448882366,-33.528732448882366,-790.6470297576642,-790.6470297576642,-790.6470297576642,0.0,0.0,0.0,3035.3773007026557
384,2019-01-20,3860.614009225204,2001.6895671976697,4171.58080540242,3860.614009225204,3860.614009225204,-770.3548156930309,-770.3548156930309,-770.3548156930309,13.899320576604792,13.899320576604792,13.899320576604792,-784.2541362696358,-784.2541362696358,-784.2541362696358,0.0,0.0,0.0,3090.259193532173
385,2019-01-21,3861.6749555412052,2066.000008080038,4152.983245054709,3861.6749555412052,3861.6749555412052,-735.891716890003,-735.891716890003,-735.891716890003,44.062655367081796,44.062655367081796,44.062655367081796,-779.9543722570846,-779.9543722570846,-779.9543722570846,0.0,0.0,0.0,3125.7832386512023
386,2019-01-22,3862.7359018572065,1995.0003346400024,4170.5893348486325,3862.7359018572065,3862.7359018572065,-747.1826242931618,-747.1826242931618,-747.1826242931618,30.42338947071883,30.42338947071883,30.42338947071883,-777.6060137638805,-777.6060137638805,-777.6060137638805,0.0,0.0,0.0,3115.553277564045
387,2019-01-23,3863.7968481732078,2077.379108071363,4181.636175633288,3863.7968481732078,3863.7968481732078,-765.620590753519,-765.620590753519,-765.620590753519,11.395845239810301,11.395845239810301,11.395845239810301,-777.0164359933293,-777.0164359933293,-777.0164359933293,0.0,0.0,0.0,3098.1762574196887
388,2019-01-24,3864.8577944892086,2027.21165145386,4121.67533593563,3864.8577944892086,3864.8577944892086,-786.2561787478129,-786.2561787478129,-786.2561787478129,-8.307616351774161,-8.307616351774161,-8.307616351774161,-777.9485623960388,-777.9485623960388,-777.9485623960388,0.0,0.0,0.0,3078.6016157413956
389,2019-01-25,3865.91874080521,2061.1334488743037,4149.31056910069,3865.91874080521,3865.91874080521,-838.0737347481387,-838.0737347481387,-838.0737347481387,-57.94486185367559,-57.94486185367559,-57.94486185367559,-780.128872894463,-780.128872894463,-780.128872894463,0.0,0.0,0.0,3027.8450060570713
390,2019-01-26,3866.9796871212116,2083.971038816031,4093.897342226243,3866.9796871212116,3866.9796871212116,-816.7854475118457,-816.7854475118457,-816.7854475118457,-33.528732448927975,-33.528732448927975,-33.528732448927975,-783.2567150629178,-783.2567150629178,-783.2567150629178,0.0,0.0,0.0,3050.194239609366
391,2019-01-27,3868.040633437213,2055.755931861719,4151.074823984642,3868.040633437213,3868.040633437213,-773.1152963537086,-773.1152963537086,-773.1152963537086,13.899320576650052,13.899320576650052,13.899320576650052,-787.0146169303587,-787.0146169303587,-787.0146169303587,0.0,0.0,0.0,3094.925337083504
392,2019-01-28,3869.101579753214,2078.565814472717,4213.96548066628,3869.101579753214,3869.101579753214,-747.0166090185961,-747.0166090185961,-747.0166090185961,44.06265536707097,44.06265536707097,44.06265536707097,-791.079264385667,-791.079264385667,-791.079264385667,0.0,0.0,0.0,3122.084970734618
393,2019-01-29,3870.1625260692153,2030.1361860101044,4255.7977146734665,3870.1625260692153,3870.1625260692153,-764.7093916743142,-764.7093916743142,-764.7093916743142,30.4233894707165,30.4233894707165,30.4233894707165,-795.1327811450308,-795.1327811450308,-795.1327811450308,0.0,0.0,0.0,3105.453134394901
394,2019-01-30,3871.223472385216,2077.208822344152,4087.951563227795,3871.223472385216,3871.223472385216,-787.4780905123954,-787.4780905123954,-787.4780905123954,11.39584523985803,11.39584523985803,11.39584523985803,-798.8739357522535,-798.8739357522535,-798.8739357522535,0.0,0.0,0.0,3083.745381872821
395,2019-01-31,3872.2844187012174,2028.3901191440557,4112.920174094286,3872.2844187012174,3872.2844187012174,-810.3365150071488,-810.3365150071488,-810.3365150071488,-8.307616351696252,-8.307616351696252,-8.307616351696252,-802.0288986554526,-802.0288986554526,-802.0288986554526,0.0,0.0,0.0,3061.9479036940684
396,2019-02-01,3873.345365017219,1941.4901125869103,4173.309840214422,3873.345365017219,3873.345365017219,-862.3060450241034,-862.3060450241034,-862.3060450241034,-57.94486185364714,-57.94486185364714,-57.94486185364714,-804.3611831704562,-804.3611831704562,-804.3611831704562,0.0,0.0,0.0,3011.039319993116
397,2019-02-02,3874.4063113332204,1978.1849016949252,4125.58738232485,3874.4063113332204,3874.4063113332204,-839.209159302033,-839.209159302033,-839.209159302033,-33.52873244891634,-33.52873244891634,-33.52873244891634,-805.6804268531166,-805.6804268531166,-805.6804268531166,0.0,0.0,0.0,3035.197152031187
398,2019-02-03,3875.4672576492217,2019.648702321569,4113.160483326691,3875.4672576492217,3875.4672576492217,-791.950383285365,-791.950383285365,-791.950383285365,13.899320576695313,13.899320576695313,13.899320576695313,-805.8497038620603,-805.8497038620603,-805.8497038620603,0.0,0.0,0.0,3083.516874363857
399,2019-02-04,3876.528203965223,2049.216736017933,4160.773842064617,3876.528203965223,3876.528203965223,-760.7284479162391,-760.7284479162391,-760.7284479162391,44.06265536710262,44.06265536710262,44.06265536710262,-804.7911032833417,-804.7911032833417,-804.7911032833417,0.0,0.0,0.0,3115.799756048984
400,2019-02-05,3877.5891502812237,2077.5711009670617,4137.405407549865,3877.5891502812237,3877.5891502812237,-772.0659723693217,-772.0659723693217,-772.0659723693217,30.42338947071417,30.42338947071417,30.42338947071417,-802.4893618400358,-802.4893618400358,-802.4893618400358,0.0,0.0,0.0,3105.523177911902
401,2019-02-06,3878.650096597225,1993.8351886933704,4108.791084973952,3878.650096597225,3878.650096597225,-787.5975550295655,-787.5975550295655,-787.5975550295655,11.395845239905759,11.395845239905759,11.395845239905759,-798.9934002694712,-798.9934002694712,-798.9934002694712,0.0,0.0,0.0,3091.0525415676593
402,2019-02-07,3879.7110429132267,2060.840152456736,4173.889446300557,3879.7110429132267,3879.7110429132267,-802.7232954492846,-802.7232954492846,-802.7232954492846,-8.307616351742105,-8.307616351742105,-8.307616351742105,-794.4156790975425,-794.4156790975425,-794.4156790975425,0.0,0.0,0.0,3076.987747463942
403,2019-02-08,3880.771989229228,1905.4045500845893,3992.1242974958686,3880.771989229228,3880.771989229228,-846.8742213699338,-846.8742213699338,-846.8742213699338,-57.944861853663184,-57.944861853663184,-57.944861853663184,-788.9293595162706,-788.9293595162706,-788.9293595162706,0.0,0.0,0.0,3033.897767859294
404,2019-02-09,3881.8329355452292,2051.0324671537956,4139.060362048883,3881.8329355452292,3881.8329355452292,-816.2920588364575,-816.2920588364575,-816.2920588364575,-33.5287324488682,-33.5287324488682,-33.5287324488682,-782.7633263875894,-782.7633263875894,-782.7633263875894,0.0,0.0,0.0,3065.540876708772
405,2019-02-10,3882.8938818612305,2068.776816622054,4137.959017576739,3882.8938818612305,3882.8938818612305,-762.2958802693934,-762.2958802693934,-762.2958802693934,13.899320576706867,13.899320576706867,13.899320576706867,-776.1952008461002,-776.1952008461002,-776.1952008461002,0.0,0.0,0.0,3120.598001591837
406,2019-02-11,3883.9548281772313,2165.809561467525,4157.654615542054,3883.9548281772313,3883.9548281772313,-725.4798819217852,-725.4798819217852,-725.4798819217852,44.0626553670525,44.0626553670525,44.0626553670525,-769.5425372888378,-769.5425372888378,-769.5425372888378,0.0,0.0,0.0,3158.474946255446
407,2019-02-12,3885.0157744932326,2088.714727736896,4171.500149087493,3885.0157744932326,3885.0157744932326,-732.7290721153345,-732.7290721153345,-732.7290721153345,30.423389470702272,30.423389470702272,30.423389470702272,-763.1524615860368,-763.1524615860368,-763.1524615860368,0.0,0.0,0.0,3152.286702377898
